1,39642,0
2,38982,0
3,39303,0
4,41807,0
5,39582,0
6,40639,0
7,39400,0
8,39680,0
9,39844,0
10,39472,0
11,40304,0
12,38290,0
13,39682,0
14,39746,0
15,8679,0
16,40543,0
17,39677,0
18,39449,0
19,40508,0
20,37795,0
21,39594,0
22,42876,0
23,41718,0
24,38269,0
25,39580,0
26,0,0
27,39787,0
28,40547,0
29,39422,0
30,37970,0
31,40438,0
32,41216,0
33,38877,0
34,42469,0
35,41027,0
36,39637,0
37,0,0
38,40267,0
39,41981,0
40,39765,0
41,40250,0
42,39511,0
43,40698,0
44,44921,0
45,39586,0
46,39567,0
47,40109,0
48,41199,0
49,40971,0
50,39671,0
