hardware1,   62.968,        0
hardware2,    0.662,        0
hardware3,   23.436,        0
hardware4,   60.188,        0
hardware5,   61.986,        0
hardware6,   31.902,        0
hardware7,   60.864,        0
hardware8,     0.49,        0
hardware9,   59.778,        0
hardware10,   63.676,        0
hardware11,   63.166,        0
hardware12,   61.626,        0
hardware13,     0.48,        0
hardware14,   58.432,        0
hardware15,     0.64,        0
hardware16,   66.706,        0
hardware17,    64.24,        0
hardware18,   43.152,        0
hardware19,   57.504,        0
hardware20,    9.168,        0
hardware21,   62.384,        0
hardware22,   53.518,        0
hardware23,   63.028,        0
hardware24,    0.558,        0
hardware25,   55.668,        0
hardware26,   64.118,        0
hardware27,   66.824,        0
hardware28,   64.824,        0
hardware29,    60.66,        0
hardware30,   67.686,        0
hardware31,    59.47,        0
hardware32,   64.084,        0
hardware33,    0.422,        0
hardware34,     59.9,        0
hardware35,   63.924,        0
hardware36,   66.828,        0
hardware37,   58.266,        0
hardware38,   65.392,        0
hardware39,    0.468,        0
hardware40,     0.48,        0
hardware41,    0.522,        0
hardware42,   57.474,        0
hardware43,    0.544,        0
hardware44,   62.114,        0
hardware45,   55.318,        0
hardware46,    65.34,        0
hardware47,   61.286,        0
hardware48,    64.96,        0
hardware49,   59.868,        0
hardware50,   65.152,        0
