1,0.1841385892544927,0
2,0.006397197896472244,0
3,0.124587943081651,0
4,0.15576297986105503,0
5,0.19591989873536683,0
6,0.19520797931506242,0
7,0.2435240289344599,0
8,0.2765994897609551,0
9,0.20818702630100192,0
10,0.0020522620548248647,0
11,0.2052108679355458,0
12,0.3462861802753255,0
13,0.16072012853178574,0
14,0.17620243321044557,0
15,0.0013807098593387466,0
16,0.0982697688260782,0
17,0.28554048123383813,0
18,0.009150800923420698,0
19,0.19150401083915328,0
20,0.2707481380011784,0
21,0.3701683888251052,0
22,0,0
23,0.3559587108172369,0
24,0.19523161492269922,0
25,0.26465128900949797,0
26,0.18523187850636025,0
27,0.2826865280053883,0
28,0.049572172605894776,0
29,0.00018058369112711276,0
30,0.34996128174554225,0
31,0,0
32,0.168350617918664,0
33,0.16667633231184215,0
34,0.1562736128827826,0
35,0,0
36,0,0
37,0.188714506232181,0
38,0.17896668115785525,0
39,0.06709488123314311,0
40,0.07397604412529792,0
41,0.44127011200181926,0
42,0.17573807353543383,0
43,0.2595093416140286,0
44,0.11568994198146139,0
45,0.18870807317211666,0
46,0,0
47,0.11126231299229944,0
48,0.38634411816461306,0
49,0.09046488337533112,0
50,0.1584777859654179,0
