1:2.842443364315966e-05,2.8394570958032826e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2:3.451251078515962e-05,2.8605755478002173e-05,2.86000286000286e-05,2.8599210661785733e-05,2.856489945155393e-05,2.8543700405320545e-05,2.854207101267268e-05,2.8511960767541983e-05,2.850058426197737e-05,2.8497335499130832e-05,2.8473804100227792e-05,2.8456788366864917e-05,2.8437366699843595e-05,2.8433323855558714e-05,2.8417971525192532e-05,2.8413934193328408e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3:5.9901761111776687e-05,2.8646728543600322e-05,2.86286859433152e-05,2.8598392770326306e-05,2.8597574925646306e-05,2.8584495769494626e-05,2.8560820266758062e-05,2.8558373315055975e-05,2.8546959748786755e-05,2.854044180603916e-05,2.852985649482183e-05,2.8504646257339947e-05,2.8497335499130832e-05,2.8486782133090245e-05,2.8461647929415115e-05,2.846002789082733e-05,2.844545583842981e-05,2.844464671748777e-05,2.8439792958307262e-05,2.8437366699843595e-05,2.8436558039014957e-05,2.8434132332451874e-05,2.8434132332451874e-05,2.841958677920823e-05,2.8398602788742794e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4:2.8598392770326306e-05,2.8578777399902834e-05,2.8542885685742827e-05,2.8484347850855955e-05,2.8472993365792545e-05,2.8466509151982692e-05,2.846407833314357e-05,2.845435920783064e-05,2.8453549580310145e-05,2.8451120974166383e-05,2.844869278256664e-05,2.8447883477469277e-05,2.8443837642574737e-05,2.844221963081999e-05,2.8438984159485824e-05,2.843817540666591e-05,2.8434132332451874e-05,2.8427665804360803e-05,2.8426049631882658e-05,2.842443364315966e-05,2.842443364315966e-05,2.8420394475075315e-05,2.8420394475075315e-05,2.841716396703609e-05,2.8415548988406457e-05,2.841474156792544e-05,2.841474156792544e-05,2.841474156792544e-05,2.841312686461145e-05,2.8412319581770656e-05,2.8410705153701913e-05,2.840989800846615e-05,2.840586297011703e-05,2.84050560999858e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5:2.8512773722627736e-05,2.8474614880833738e-05,2.8471372035418388e-05,2.8463268152449266e-05,2.8457598178713718e-05,2.8456788366864917e-05,2.8455978601104093e-05,2.845435920783064e-05,2.8451930463481948e-05,2.8450311530911264e-05,2.844950213371266e-05,2.8446265005404792e-05,2.8443028613686787e-05,2.844221963081999e-05,2.8439792958307262e-05,2.8439792958307262e-05,2.843817540666591e-05,2.8437366699843595e-05,2.8435749424176075e-05,2.8435749424176075e-05,2.8433323855558714e-05,2.8431707039690663e-05,2.8429282160625443e-05,2.8429282160625443e-05,2.841474156792544e-05,2.8413934193328408e-05,2.841312686461145e-05,2.841312686461145e-05,2.8399409292286722e-05,2.8399409292286722e-05,2.839698991906858e-05,2.839698991906858e-05,2.8396183552930485e-05,2.8391346317642383e-05,2.8381676789464723e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6:0.0006925207756232687,2.8621311428489655e-05,2.861312197773899e-05,2.8607392150131594e-05,2.858531286624932e-05,2.8580410986309984e-05,2.8565715428342902e-05,2.8564083521380217e-05,2.8563267637817765e-05,2.8535555301906177e-05,2.8533112677261963e-05,2.8532298561972153e-05,2.8504646257339947e-05,2.8504646257339947e-05,2.8497335499130832e-05,2.8480291638186374e-05,2.846894038603883e-05,2.846731951719426e-05,2.8464888559961287e-05,2.8460837887067395e-05,2.8460837887067395e-05,2.8450311530911264e-05,2.844869278256664e-05,2.8443028613686787e-05,2.8434132332451874e-05,2.8433323855558714e-05,2.8433323855558714e-05,2.8430090407687498e-05,2.8430090407687498e-05,2.8428473959517852e-05,2.8425241614553722e-05,2.8425241614553722e-05,2.842362571769655e-05,2.841312686461145e-05,2.8411512344802115e-05,2.8411512344802115e-05,2.8403442497230666e-05,2.8401022436807727e-05,0,0,0,0,0,0,0,0,0,0,0,0
7:4.4212574056061546e-05,3.451489317640562e-05,2.8666437335167985e-05,2.863442430489935e-05,2.8609847509512775e-05,2.8608210556429694e-05,2.8608210556429694e-05,2.8608210556429694e-05,2.858776443682104e-05,2.8578777399902834e-05,2.8572244921283467e-05,2.8561636010510682e-05,2.8548589699668835e-05,2.8546959748786755e-05,2.8528228682281118e-05,2.8526601055484238e-05,2.8522532800912723e-05,2.8504646257339947e-05,2.8501396568431854e-05,2.8487593652964135e-05,2.8474614880833738e-05,2.8472993365792545e-05,2.8468129928544993e-05,2.8466509151982692e-05,2.846002789082733e-05,2.845273999886189e-05,2.8446265005404792e-05,2.8434132332451874e-05,2.8431707039690663e-05,2.8430898700707928e-05,2.8428473959517852e-05,2.8428473959517852e-05,2.842362571769655e-05,2.8417971525192532e-05,2.840747684790637e-05,2.8403442497230666e-05,2.8401022436807727e-05,2.823742022928785e-05,0,0,0,0,0,0,0,0,0,0,0,0
8:2.8697698444584744e-05,2.863442430489935e-05,2.8630325240494732e-05,2.8613940711914844e-05,2.8612303290414877e-05,2.8605755478002173e-05,2.8578777399902834e-05,2.856897980173128e-05,2.856000456960073e-05,2.856000456960073e-05,2.8557557757660565e-05,2.8550219836692744e-05,2.8542885685742827e-05,2.854044180603916e-05,2.85363696030591e-05,2.8531484493138176e-05,2.8519279032626055e-05,2.8513586724074022e-05,2.850383376564148e-05,2.8501396568431854e-05,2.8493275586961478e-05,2.8482725227149733e-05,2.8474614880833738e-05,2.8465698832906347e-05,2.845516888142731e-05,2.8447883477469277e-05,2.8447074218416637e-05,2.844464671748777e-05,2.844221963081999e-05,2.8435749424176075e-05,2.8433323855558714e-05,2.842201000454752e-05,2.841716396703609e-05,2.8415548988406457e-05,2.840909090909091e-05,2.8408283855572283e-05,2.838328792007266e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
9:2.8541256386106115e-05,2.8496523424142255e-05,2.8492463743339886e-05,2.8489216831429305e-05,2.8484347850855955e-05,2.8478669476562055e-05,2.8471372035418388e-05,2.8469750889679714e-05,2.8468129928544993e-05,2.846407833314357e-05,2.8457598178713718e-05,2.8456788366864917e-05,2.8453549580310145e-05,2.8450311530911264e-05,2.8446265005404792e-05,2.844545583842981e-05,2.844464671748777e-05,2.844141069397042e-05,2.843817540666591e-05,2.8436558039014957e-05,2.8434940855323022e-05,2.8433323855558714e-05,2.8433323855558714e-05,2.8433323855558714e-05,2.8430090407687498e-05,2.842443364315966e-05,2.842362571769655e-05,2.8422817838160475e-05,2.8418779129248607e-05,2.8418779129248607e-05,2.8418779129248607e-05,2.8418779129248607e-05,2.8415548988406457e-05,2.841474156792544e-05,2.8413934193328408e-05,2.8412319581770656e-05,2.840909090909091e-05,2.8408283855572283e-05,2.84050560999858e-05,2.8399409292286722e-05,2.8394570958032826e-05,2.8390540271981376e-05,2.836718484057642e-05,0,0,0,0,0,0,0
10:2.860657379065709e-05,2.846894038603883e-05,2.8468129928544993e-05,2.846731951719426e-05,2.846002789082733e-05,2.845921794069099e-05,2.8456788366864917e-05,2.8455978601104093e-05,2.845435920783064e-05,2.8450311530911264e-05,2.844950213371266e-05,2.8447883477469277e-05,2.8446265005404792e-05,2.8443837642574737e-05,2.844141069397042e-05,2.8440601803134153e-05,2.8439792958307262e-05,2.8438984159485824e-05,2.8438984159485824e-05,2.8438984159485824e-05,2.8435749424176075e-05,2.8434132332451874e-05,2.8431707039690663e-05,2.8430898700707928e-05,2.8428473959517852e-05,2.8428473959517852e-05,2.8427665804360803e-05,2.8426857695150378e-05,2.8426049631882658e-05,2.8425241614553722e-05,2.842443364315966e-05,2.842443364315966e-05,2.842362571769655e-05,2.842362571769655e-05,2.8422817838160475e-05,2.841958677920823e-05,2.8418779129248607e-05,2.8417971525192532e-05,2.8417971525192532e-05,2.841474156792544e-05,2.841312686461145e-05,2.840586297011703e-05,2.8400215841640397e-05,2.8398602788742794e-05,0,0,0,0,0,0
11:0.0007147962830593281,2.86368843069874e-05,2.8603300820914735e-05,2.8603300820914735e-05,2.8591851322373122e-05,2.8577144000228616e-05,2.8569796011656476e-05,2.8565715428342902e-05,2.8560820266758062e-05,2.8553480669293585e-05,2.8551034975017845e-05,2.8546959748786755e-05,2.8546144843138935e-05,2.8533926839011585e-05,2.8511960767541983e-05,2.8510334996436207e-05,2.8507896687382406e-05,2.850058426197737e-05,2.8488405219075836e-05,2.8474614880833738e-05,2.846894038603883e-05,2.8462458017874424e-05,2.845840803665443e-05,2.8455978601104093e-05,2.845516888142731e-05,2.845273999886189e-05,2.8451120974166383e-05,2.844950213371266e-05,2.8447883477469277e-05,2.8446265005404792e-05,2.844221963081999e-05,2.844141069397042e-05,2.8440601803134153e-05,2.843817540666591e-05,2.8434132332451874e-05,2.843251542463962e-05,2.8430090407687498e-05,2.8429282160625443e-05,2.8425241614553722e-05,2.8425241614553722e-05,2.8416356454775368e-05,2.841312686461145e-05,2.8402635764598956e-05,2.8396183552930485e-05,0,0,0,0,0,0
12:4.385772553835358e-05,3.445661911653229e-05,2.8656579550664832e-05,2.863442430489935e-05,2.8616397195593075e-05,2.8609847509512775e-05,2.858531286624932e-05,2.8577960676726108e-05,2.8572244921283467e-05,2.8563267637817765e-05,2.8562451800862586e-05,2.8557557757660565e-05,2.8546959748786755e-05,2.8545329984014616e-05,2.8545329984014616e-05,2.8535555301906177e-05,2.8534741047224996e-05,2.8533926839011585e-05,2.8532298561972153e-05,2.8524973614399406e-05,2.8523346358994838e-05,2.8510334996436207e-05,2.8510334996436207e-05,2.850708401037658e-05,2.8506271379703534e-05,2.8498147620404674e-05,2.8497335499130832e-05,2.8480291638186374e-05,2.8478669476562055e-05,2.846894038603883e-05,2.8465698832906347e-05,2.8463268152449266e-05,2.845921794069099e-05,2.845273999886189e-05,2.8451120974166383e-05,2.844464671748777e-05,2.844221963081999e-05,2.8440601803134153e-05,2.8435749424176075e-05,2.8434940855323022e-05,2.8434940855323022e-05,2.8431707039690663e-05,2.8430090407687498e-05,2.8429282160625443e-05,2.8422817838160475e-05,2.842201000454752e-05,2.8413934193328408e-05,2.8408283855572283e-05,0,0
13:5.960896518836433e-05,2.8651653200389662e-05,2.8631964725419458e-05,2.86221306314042e-05,2.8620492272467087e-05,2.8619673163332475e-05,2.8612303290414877e-05,2.86000286000286e-05,2.8596757127741712e-05,2.858694719990852e-05,2.8586130009719286e-05,2.8581227849548415e-05,2.8575510787255323e-05,2.8574694250771517e-05,2.856816363844132e-05,2.8564083521380217e-05,2.8559188919034698e-05,2.8554295993832273e-05,2.855185015989036e-05,2.8546144843138935e-05,2.8534741047224996e-05,2.8533926839011585e-05,2.8520092405099392e-05,2.851765242685222e-05,2.8512773722627736e-05,2.8511147858812794e-05,2.8489216831429305e-05,2.8485159232040106e-05,2.847785846504343e-05,2.8461647929415115e-05,2.8457598178713718e-05,2.8447883477469277e-05,2.8443837642574737e-05,2.8443837642574737e-05,2.8443028613686787e-05,2.844221963081999e-05,2.8437366699843595e-05,2.8436558039014957e-05,2.8434940855323022e-05,2.8433323855558714e-05,2.8431707039690663e-05,2.8431707039690663e-05,2.8431707039690663e-05,2.8430898700707928e-05,2.8420394475075315e-05,2.8420394475075315e-05,2.8416356454775368e-05,0,0,0
