hardware1,    0.486,        0
hardware2,   10.986,        0
hardware3,   11.796,        0
hardware4,    0.548,        0
hardware5,   12.472,        0
hardware6,   11.506,        0
hardware7,   12.054,        0
hardware8,   12.936,        0
hardware9,   10.814,        0
hardware10,   10.264,        0
hardware11,   10.258,        0
hardware12,   10.974,        0
hardware13,    0.664,        0
hardware14,    11.07,        0
hardware15,   10.452,        0
hardware16,   10.648,        0
hardware17,   10.898,        0
hardware18,   10.814,        0
hardware19,   12.696,        0
hardware20,   10.792,        0
hardware21,    1.308,        0
hardware22,   10.098,        0
hardware23,   10.748,        0
hardware24,   10.232,        0
hardware25,    8.794,        0
hardware26,   11.702,        0
hardware27,    10.56,        0
hardware28,   11.446,        0
hardware29,   10.336,        0
hardware30,    0.224,        0
hardware31,    0.524,        0
hardware32,    0.184,        0
hardware33,   12.484,        0
hardware34,   10.496,        0
hardware35,     9.11,        0
hardware36,   10.196,        0
hardware37,   10.844,        0
hardware38,    0.476,        0
hardware39,    0.192,        0
hardware40,    0.658,        0
hardware41,   11.562,        0
hardware42,    11.38,        0
hardware43,    10.17,        0
hardware44,   11.164,        0
hardware45,   11.136,        0
hardware46,   10.036,        0
hardware47,   10.446,        0
hardware48,   11.384,        0
hardware49,   11.564,        0
hardware50,   11.594,        0
