1,46693,0
2,44599,0
3,44498,0
4,44594,0
5,44223,0
6,43529,0
7,45067,0
8,44841,0
9,43744,0
10,47584,0
11,44080,0
12,44046,0
13,43623,0
14,43787,0
15,45472,0
16,44145,0
17,43407,0
18,45698,0
19,44177,0
20,43505,0
21,44077,0
22,43827,0
23,43943,0
24,44578,0
25,43882,0
26,44258,0
27,44546,0
28,44197,0
29,44188,0
30,44333,0
31,0,0
32,43701,0
33,44814,0
34,48213,0
35,45804,0
36,45081,0
37,44051,0
38,44955,0
39,0,0
40,45592,0
41,45131,0
42,44948,0
43,44292,0
44,45433,0
45,43779,0
46,0,0
47,45458,0
48,44818,0
49,46148,0
50,43689,0
