hardware1,   27.204,        0
hardware2,    61.73,        0
hardware3,   39.664,        0
hardware4,   34.756,        0
hardware5,   42.178,        0
hardware6,    31.07,        0
hardware7,    0.846,        0
hardware8,   16.278,        0
hardware9,   42.794,        0
hardware10,    28.96,        0
hardware11,   31.792,        0
hardware12,   48.176,        0
hardware13,    47.04,        0
hardware14,    37.22,        0
hardware15,    2.736,        0
hardware16,   45.936,        0
hardware17,    2.006,        0
hardware18,   25.008,        0
hardware19,   41.798,        0
hardware20,   22.498,        0
hardware21,    28.45,        0
hardware22,    7.186,        0
hardware23,   29.646,        0
hardware24,    0.216,        0
hardware25,   38.018,        0
hardware26,    0.224,        0
hardware27,    0.268,        0
hardware28,   37.156,        0
hardware29,   68.348,        0
hardware30,   32.656,        0
hardware31,    0.136,        0
hardware32,   22.804,        0
hardware33,   52.008,        0
hardware34,   51.328,        0
hardware35,     0.21,        0
hardware36,   46.828,        0
hardware37,   25.358,        0
hardware38,   29.308,        0
hardware39,     0.18,        0
hardware40,   76.054,        0
hardware41,    0.174,        0
hardware42,   40.916,        0
hardware43,    0.282,        0
hardware44,   28.506,        0
hardware45,   24.454,        0
hardware46,   27.546,        0
hardware47,   25.882,        0
hardware48,   26.408,        0
hardware49,   24.676,        0
hardware50,   50.578,        0
hardware51,     0.24,        0
hardware52,    0.208,        0
hardware53,    45.62,        0
hardware54,    2.142,        0
hardware55,   33.232,        0
hardware56,   61.324,        0
hardware57,   34.594,        0
hardware58,     0.02,        0
hardware59,   22.808,        0
hardware60,   39.706,        0
hardware61,   17.128,        0
hardware62,    0.256,        0
hardware63,    0.056,        0
hardware64,    27.46,        0
hardware65,     51.6,        0
hardware66,    0.112,        0
hardware67,   31.408,        0
hardware68,   58.446,        0
hardware69,   57.616,        0
hardware70,   26.278,        0
hardware71,    42.09,        0
hardware72,    26.42,        0
hardware73,   29.152,        0
hardware74,    42.75,        0
hardware75,    0.286,        0
hardware76,     21.3,        0
hardware77,   25.188,        0
hardware78,   24.638,        0
hardware79,    0.268,        0
hardware80,   57.042,        0
hardware81,    24.67,        0
hardware82,   22.674,        0
hardware83,      0.2,        0
hardware84,    61.98,        0
hardware85,   15.942,        0
hardware86,    1.252,        0
hardware87,    0.286,        0
hardware88,    1.902,        0
hardware89,    27.78,        0
hardware90,    69.26,        0
hardware91,   26.366,        0
hardware92,    5.556,        0
hardware93,    0.286,        0
hardware94,   23.234,        0
hardware95,    46.83,        0
hardware96,   48.442,        0
hardware97,    0.212,        0
hardware98,   51.926,        0
hardware99,    0.266,        0
hardware100,   37.314,        0
