1,256.69,0
2,346.604,0
3,304.792,0
4,139.792,0
5,246.456,0
6,216.794,0
7,181.156,0
8,302.02,0
9,315.602,0
10,298.84,0
11,207.766,0
12,334.712,0
13,330.858,0
14,13.052,0
15,0.0,0
16,2.448,0
17,311.354,0
18,329.528,0
19,335.032,0
20,321.16,0
21,295.148,0
22,337.82,0
23,141.636,0
24,324.786,0
25,331.886,0
26,0.506,0
27,332.746,0
28,303.466,0
29,362.338,0
30,27.106,0
31,142.388,0
32,26.09,0
33,284.968,0
34,357.854,0
35,154.424,0
36,317.936,0
37,288.594,0
38,323.082,0
39,0.572,0
40,348.642,0
41,0.756,0
42,335.758,0
43,0.576,0
44,221.95,0
45,340.934,0
46,347.818,0
47,53.074,0
48,0.644,0
49,246.172,0
50,318.496,0
