1,86306,0
2,88108,0
3,88329,0
4,81033,0
5,85984,0
6,84619,0
7,86956,0
8,86216,0
9,89531,0
10,88088,0
11,85864,0
12,85691,0
13,90686,0
14,81910,0
15,86984,0
16,0,0
17,88176,0
18,83832,0
19,86466,0
20,86617,0
21,82146,0
22,85469,0
23,86223,0
24,87491,0
25,84861,0
26,89822,0
27,81468,0
28,0,0
29,85450,0
30,83362,0
31,83095,0
32,82572,0
33,85385,0
34,90771,0
35,85652,0
36,88173,0
37,83905,0
38,89269,0
39,86070,0
40,84387,0
41,84904,0
42,90068,0
43,81719,0
44,88195,0
45,83320,0
46,84788,0
47,82224,0
48,86771,0
49,85002,0
50,82319,0
