105:872,811,810,811,810,809,874,871,876,873,812,873,868,807,869,876,809,809,810,868,873,809,861,859,847,811,876,837,873,876,874,874,812,874,874,812,812,809,876,808,811,811,878,810,814,809,811,872,811,809,875,812,874,811,808,868,809,876,810,809,874,877,811,815,809,810,811,874,818,870,809,811,808,809,811,809,876,811,875,811,843,873,871,870,865,874,838,869,838,871,815,876,812,875,811,813,874,809,814,834,876,870,809,809,876,810,878,877,866,810,812,876,812,874,811,877,810,836,874,815,814,869,870,876,874,809,809,871,874,810,814,871,877,839,846,871,811,807,875,810,875,870,809,809,853,843,877,813,872,840,826,811,875,862,810,874,875,821,857,813,819,873,857,875,811,869,813,814,820,874,877,809,875,874,866,876,873,866,830,871,871,875,876,875,812,809,809,819,811,877,809,875,812,875,809,875,874,872,875,844,832,871,811,824,876,810,876,810,809,810,863,874,856,809,874,875,877,872,874,834,809,858,872,820,876,811,830,871,873,809,808,808,875,810,815,876,809,819,876,875,819,872,827,875,871,812,809,871,809,877,854,811,810,877,875,857,812,873,873,811,874,811,809,875,874,846,837,810,817,810,811,876,873,808,811,811,878,868,810,812,811,824,871,875,811,874,872,812,822,809,876,874,812,875,876,811,876,875,876,811,811,810,812,876,812,813,875,809,876,811,876,876,812,810,810,810,873,862,808,849,867,849,876,808,875,811,844,875,811,810,874,811,876,875,812,809,875,812,840,810,810,812,808,811,876,870,870,875,809,876,811,814,876,812,875,812,811,822,809,876,812,811,812,875,876,876,873,877,809,876,820,809,875,863,812,812,811,849,862,823,809,809,849,869,809,860,876,871,842,815,810,855,877,851,870,875,830,809,872,863,866,839,814,875,845,877,871,875,873,809,811,874,821,809,875,812,876,875,812,875,811,808,873,855,820,812,811,875,816,875,811,811,810,811,873,875,812,842,810,875,811,876,809,875,872,871,809,858,826,871,874,873,809,873,812,871,844,870,808,872,874,811,845,874,810,873,811,875,876,876,810,875,873,853,877,809,870,876,877,810,809,869,810,870,875,875,877,809,814,812,875,874,872,875,816,812,811,870,811
106:810,877,820,875,813,877,815,816,807,877,809,809,811,815,823,876,867,808,875,874,872,826,810,809,808,871,870,876,873,878,876,875,871,877,877,808,876,866,808,855,808,877,810,877,877,811,808,877,810,876,876,869,811,810,877,811,815,877,870,868,854,809,878,878,877,870,872,878,826,808,867,814,811,812,854,873,847,871,877,809,872,842,877,875,809,810,815,876,877,873,877,822,813,808,843,812,877,867,855,810,809,865,877,877,845,877,877,809,874,877,811,810,811,810,810,819,878,810,870,811,876,809,878,877,878,810,808,869,873,869,873,809,808,811,873,869,877,877,870,817,874,851,873,808,807,810,825,810,811,873,812,874,810,808,865,812,809,839,809,868,807,840,870,810,877,822,828,877,877,876,808,812,877,809,877,811,853,875,876,836,854,811,877,877,878,812,869,875,878,811,878,863,808,812,877,877,869,809,807,810,875,807,876,877,824,872,862,811,877,877,876,876,874,870,811,871,877,870,809,878,876,815,875,821,874,878,877,867,871,811,867,809,811,813,813,812,809,841,807,809,877,811,876,810,811,811,810,810,878,877,808,811,878,809,870,876,810,821,877,862,878,877,808,871,871,873,870,855,870,810,878,810,872,877,811,877,877,810,870,810,819,877,877,877,878,877,811,810,810,877,809,810,877,877,809,808,877,812,849,878,863,812,816,811,811,810,831,818,833,877,809,816,872,825,873,877,836,877,877,876,810,870,877,810,831,809,807,875,877,877,853,875,869,877,812,811,810,811,809,875,869,877,812,876,808,873,810,811,877,809,876,812,877,866,811,877,808,811,876,876,877,809,877,877,809,818,876,877,876,824,876,810,877,876,876,810,875,810,877,809,876,843,809,812,809,866,810,877,811,876,809,878,811,876,876,875,810,877,876,876,876,876,810,876,876,810,876,877,876,810,876,875,875,812,813,877,823,877,809,876,877,811,876,812,876,810,877,876,875,814,876,878,807,807,810,876,877,877,810,811,875,876,838,878,877,876,876,811,817,854,877,811,876,855,876,877,876,878,808,811,877,811,877,877,811,811,810,876,812,808,877,832,813,836,877,808,876,821,810,877,811,876,811,875,876,876,811,812,809,873,876,811,876,811,812,875,876,878,836
107:811,877,876,876,812,877,877,811,815,816,877,811,811,809,875,870,877,809,875,876,877,827,876,812,812,812,809,812,876,877,877,878,876,876,811,811,877,838,811,877,877,870,812,874,812,810,811,877,811,811,835,876,811,810,876,870,812,875,876,811,813,877,876,811,877,876,876,876,812,876,810,810,876,832,830,877,814,878,814,876,812,809,876,877,877,877,876,812,877,877,876,807,811,876,812,878,875,808,875,875,874,877,875,876,876,808,861,811,817,873,876,876,876,876,811,808,877,876,877,878,811,810,875,876,815,877,878,810,876,811,877,877,877,817,876,810,876,876,811,878,869,809,811,812,852,811,873,877,877,811,876,874,810,876,876,808,813,877,811,811,826,878,876,810,877,812,877,872,874,877,810,876,877,810,876,876,877,812,810,822,876,809,877,877,877,878,826,876,810,876,811,810,878,812,877,810,828,808,878,811,878,871,812,874,876,877,876,811,826,811,876,876,876,815,878,875,876,876,877,878,872,877,870,878,827,877,876,811,875,876,811,876,810,812,811,877,876,877,877,812,877,810,846,812,876,816,876,876,876,877,876,812,877,876,876,808,877,873,811,811,876,812,811,877,811,810,811,873,811,877,809,811,877,878,871,810,812,871,814,878,809,811,874,877,810,809,877,809,877,872,808,878,876,812,811,877,811,878,876,876,811,812,870,811,877,810,813,876,855,877,811,877,877,877,812,878,876,810,871,811,876,811,807,878,827,878,874,812,876,876,878,876,877,811,877,811,807,877,875,817,809,877,810,811,876,878,811,876,876,876,811,874,876,864,876,811,810,871,807,877,877,876,876,877,810,877,876,878,876,821,810,877,811,819,877,877,876,811,877,812,810,868,873,876,877,877,872,877,876,876,876,811,876,810,869,808,877,878,869,876,879,877,808,877,810,810,877,838,877,808,875,872,876,868,877,837,844,869,874,876,877,877,809,876,809,878,876,876,811,812,876,875,877,876,876,811,878,811,877,813,876,857,811,868,877,808,807,878,878,811,877,876,871,877,810,852,876,846,868,878,821,877,808,876,875,810,816,876,811,874,811,876,811,810,875,876,876,876,876,810,810,877,876,876,810,876,877,875,876,808,872,810,877,877,877,876,810,809,877
108:877,871,876,820,876,811,841,876,815,877,810,877,807,810,810,875,878,878,812,877,876,818,810,878,878,876,811,870,810,877,876,812,812,811,809,878,810,878,878,811,878,878,809,877,807,876,818,818,876,876,834,876,814,876,877,811,878,811,812,877,877,876,876,811,812,829,812,877,810,877,827,870,812,876,817,810,876,811,811,826,876,876,811,877,860,877,878,877,876,876,877,876,876,876,876,878,809,808,876,838,809,876,876,808,873,869,809,841,877,869,813,811,876,872,877,811,810,810,811,814,810,878,877,871,877,877,811,810,877,877,811,876,811,871,810,808,877,811,876,848,877,814,808,861,877,811,847,809,878,876,878,809,877,871,877,872,811,877,873,808,877,873,854,808,810,876,877,810,871,809,810,869,829,877,878,878,877,811,809,876,877,877,876,876,811,878,811,809,878,847,811,876,814,877,809,877,877,809,810,810,819,876,811,811,812,878,810,876,811,877,810,812,808,812,809,812,876,876,873,812,876,809,878,861,875,877,876,809,809,873,845,864,809,808,810,836,873,877,878,810,870,878,872,810,866,877,876,878,810,877,811,877,876,877,810,878,877,809,877,807,877,876,876,812,810,876,836,876,822,807,875,815,829,808,817,808,810,812,877,863,810,877,815,822,877,877,878,878,815,877,877,877,878,810,807,810,877,811,876,807,877,811,811,877,877,811,876,876,876,868,810,876,876,876,876,877,817,810,878,876,810,877,876,868,869,872,809,807,811,877,807,871,871,810,808,877,872,811,877,877,877,811,878,809,837,811,878,877,877,811,875,810,808,877,877,876,809,812,876,811,812,811,877,876,811,877,878,877,873,811,844,809,814,851,876,877,877,810,846,877,876,875,808,809,876,809,810,811,877,812,811,877,820,876,877,810,810,811,878,811,877,811,810,814,877,808,876,878,809,876,876,873,878,876,811,824,833,810,821,808,811,878,809,811,877,809,877,878,877,871,863,811,878,871,867,876,877,872,877,854,878,810,808,854,810,811,874,877,876,826,810,835,812,876,867,811,876,811,812,812,876,876,877,877,810,872,877,877,876,812,809,810,876,874,876,877,878,864,878,877,869,812,877,810,877,877,868,878,811,876,870,810,877,809,877,876,877,865,862
109:876,811,876,810,876,877,872,818,810,877,877,876,876,859,871,862,877,877,810,878,808,874,877,878,877,876,834,811,876,877,876,809,810,876,809,812,876,875,878,811,813,824,874,809,853,811,877,878,810,812,877,876,877,809,877,811,811,810,877,876,813,877,870,811,877,876,877,876,876,876,811,876,810,877,810,876,877,810,868,811,877,811,810,877,812,816,877,810,808,877,878,870,871,810,877,877,878,810,872,876,848,810,876,876,876,876,809,878,810,878,877,807,810,813,877,878,831,811,878,875,876,810,877,825,877,809,872,877,811,876,872,877,877,816,876,876,876,876,811,828,876,878,808,876,811,877,876,877,834,810,876,876,875,875,876,878,877,811,810,877,877,826,809,873,875,876,812,809,877,845,867,809,809,877,810,870,808,879,877,823,809,812,871,809,810,866,809,877,876,877,877,877,809,809,813,811,876,875,877,811,810,876,811,813,877,812,809,811,877,877,877,876,811,876,809,876,874,812,811,877,876,876,810,810,868,809,876,819,851,876,809,875,876,870,811,867,878,815,870,811,877,810,876,876,811,878,863,810,877,810,810,826,878,877,876,810,813,877,811,808,854,810,810,876,812,811,878,813,878,809,876,876,821,876,808,811,872,813,877,811,877,874,809,875,876,876,824,877,811,876,808,809,876,809,877,811,877,812,810,877,876,811,876,877,810,876,876,875,811,809,877,810,810,878,810,811,812,812,810,866,878,870,811,821,810,877,808,875,877,877,807,877,878,877,809,811,877,875,811,877,878,877,817,811,812,811,876,812,877,877,844,878,815,876,878,810,811,877,878,878,877,831,878,872,877,876,878,870,811,810,811,807,877,810,812,810,876,870,853,874,875,876,857,878,811,810,863,877,807,876,810,870,876,808,873,866,877,808,877,808,818,876,874,812,809,870,808,878,811,807,867,840,808,870,871,809,876,810,876,877,877,877,878,876,821,813,876,876,876,876,833,809,875,810,811,871,868,876,876,875,877,876,807,845,869,818,810,873,876,809,876,876,878,848,810,812,876,849,878,876,811,876,878,810,877,810,877,877,869,812,878,871,808,872,877,877,811,878,823,877,810,814,811,877,877,878,878,878,877,875,811,877,876,840,877,876,877,872,877
110:872,809,811,876,876,875,869,809,811,808,876,864,829,862,875,811,874,821,877,875,851,876,872,875,861,853,822,875,810,877,810,876,877,876,810,874,810,811,810,812,810,810,811,811,817,838,851,808,876,810,810,874,811,872,812,875,811,873,870,873,871,808,865,810,875,877,874,809,811,871,808,875,874,876,811,876,811,875,817,811,876,810,823,811,813,810,875,861,812,825,809,874,809,876,811,876,811,811,871,875,811,811,856,872,810,875,868,808,811,813,811,812,810,876,874,875,873,857,876,813,871,808,867,874,874,875,812,837,874,810,875,817,868,809,876,866,874,816,871,869,876,817,873,855,877,809,877,823,875,844,847,869,875,873,808,873,815,867,876,873,874,851,875,810,814,810,811,808,876,877,811,811,812,876,874,812,820,876,812,809,877,811,871,809,874,875,845,877,810,809,809,872,872,871,877,808,809,815,871,833,812,812,810,862,869,878,875,872,874,875,876,876,810,874,870,808,874,811,872,814,875,874,875,875,877,877,810,875,875,875,811,813,874,828,874,874,812,812,812,811,812,811,873,874,858,811,820,874,875,875,833,854,875,822,875,844,874,871,871,877,849,872,871,871,833,871,874,878,876,875,809,809,831,876,876,877,810,827,874,849,844,873,818,876,811,811,861,878,811,877,812,811,873,811,866,875,874,875,813,876,853,873,809,874,809,867,808,808,856,868,831,870,875,812,877,812,877,809,812,849,865,875,811,861,811,865,810,812,808,809,875,809,871,874,846,808,812,849,872,863,810,808,810,877,812,877,873,811,810,874,871,809,874,809,875,809,873,873,810,811,872,876,873,876,855,855,810,810,825,811,812,872,811,810,811,809,825,851,875,811,855,819,861,851,875,875,877,869,870,874,875,830,808,810,863,810,826,873,809,858,810,876,809,875,876,808,873,809,811,873,875,808,808,812,876,811,876,874,811,875,836,811,874,876,811,837,877,811,809,875,807,810,876,812,810,866,872,810,810,840,809,875,814,811,811,872,876,874,867,810,810,876,812,877,809,812,812,876,812,875,823,874,875,812,812,811,877,875,869,811,868,810,813,869,876,810,811,812,838,875,871,873,813,863,875,818,807,875,873,828,811,812,876,809,875,873,868,860,875
111:877,874,876,876,876,876,875,812,875,811,877,832,809,875,872,859,812,876,811,811,876,810,870,877,865,811,811,812,844,811,809,866,875,871,811,874,811,875,875,875,810,875,811,812,811,875,844,876,841,812,874,811,874,811,875,810,811,858,869,809,870,822,878,818,871,810,875,810,812,872,812,810,874,876,874,872,861,863,875,812,875,811,809,876,873,813,812,874,812,812,876,811,810,870,876,875,874,809,823,872,810,811,871,811,808,878,874,817,812,874,813,812,812,820,874,812,875,810,875,876,829,812,875,874,812,876,812,810,876,812,811,812,876,875,875,811,812,811,876,812,875,811,811,876,812,811,875,873,810,829,811,811,876,874,876,876,874,811,871,876,859,812,825,811,812,855,874,829,877,866,871,809,812,812,812,874,811,827,875,812,876,812,810,877,876,812,876,812,875,812,874,813,812,875,877,812,811,876,875,812,812,813,877,874,875,811,811,873,811,812,872,874,811,811,809,875,872,857,874,812,875,874,812,812,871,830,833,872,812,876,811,876,810,876,875,875,812,812,875,874,876,812,812,871,811,876,817,842,874,875,812,876,876,876,875,875,876,876,876,807,835,868,878,811,877,811,877,834,809,810,876,814,809,811,877,812,834,877,876,812,812,817,877,812,876,876,876,875,811,876,810,876,813,876,874,809,875,812,812,813,876,812,875,874,876,812,812,872,812,873,873,814,812,876,812,871,810,811,811,876,876,811,876,811,809,812,808,876,874,877,812,813,874,810,875,876,877,812,857,812,812,812,812,812,864,812,875,874,811,810,878,876,809,809,811,876,876,811,875,809,872,812,877,875,812,812,817,812,875,811,855,877,875,811,811,852,876,811,813,876,875,811,829,876,875,875,812,877,809,806,837,810,863,866,876,877,878,873,870,810,870,872,867,811,824,869,811,814,809,875,871,824,837,874,875,831,864,810,868,830,834,813,873,823,848,835,873,869,872,863,826,811,875,875,809,876,810,874,875,874,875,811,811,811,810,875,812,810,873,877,874,811,811,818,864,812,875,868,811,810,812,812,853,852,811,810,834,811,875,875,874,812,814,875,810,813,812,812,877,812,811,811,812,812,812,812,808,873,809,876,809,810,871,810,811,872,811,814,820
112:875,810,876,876,875,876,876,819,812,877,876,876,811,877,876,811,876,858,817,808,815,807,869,876,810,876,810,812,811,868,878,811,876,878,875,876,876,876,817,811,878,877,876,810,877,876,878,875,810,877,811,878,876,811,876,876,877,876,876,811,876,872,877,809,811,877,875,877,876,811,876,877,827,878,811,878,876,819,875,877,876,878,877,808,861,833,820,874,808,877,809,873,808,877,871,877,824,877,878,876,807,875,876,825,877,876,810,877,877,861,874,811,814,811,873,810,811,877,812,877,876,877,876,876,876,812,812,877,809,878,810,878,811,811,878,820,878,878,876,874,810,877,877,878,811,811,878,878,877,808,854,817,876,820,837,876,811,877,876,810,809,876,810,876,809,876,813,811,876,816,809,877,877,876,876,808,819,877,811,876,877,877,875,876,810,876,877,809,820,875,877,847,875,811,861,876,876,833,875,876,812,876,876,875,875,876,810,813,811,876,876,820,810,868,810,876,824,875,869,811,876,823,877,876,810,876,876,808,877,871,877,810,876,877,811,818,820,810,878,875,877,811,877,813,809,810,876,876,812,877,878,877,875,810,877,822,875,876,812,876,877,877,810,876,876,875,876,878,872,877,811,876,876,807,877,876,816,876,876,877,811,876,869,860,878,811,875,876,877,831,876,874,811,876,876,875,812,812,812,812,875,813,811,876,876,876,877,876,876,811,810,876,827,876,874,875,811,874,876,876,876,873,809,875,875,876,876,808,876,811,876,811,876,811,809,877,812,876,815,875,815,875,815,876,820,876,871,876,875,877,877,810,811,877,821,871,811,812,876,811,826,877,869,877,811,878,811,825,864,807,812,877,878,810,878,810,810,877,877,808,876,843,877,873,811,811,877,809,851,877,867,810,811,811,810,809,876,877,877,810,878,810,877,876,812,877,811,811,871,809,809,876,877,877,877,810,861,876,878,878,812,877,810,870,824,811,811,810,818,875,810,845,877,877,808,854,815,877,877,877,810,810,814,825,877,811,811,878,810,811,878,878,877,877,877,871,878,812,876,877,877,811,811,877,876,811,808,810,877,874,878,876,812,861,808,871,874,872,868,878,812,878,861,808,878,874,877,877,809,808,810,874,877,813,876,868,877,844,877
113:875,871,872,867,810,874,812,855,810,873,876,812,874,874,812,876,875,812,811,814,812,875,874,812,812,876,874,811,812,876,814,876,819,877,876,853,876,811,811,812,812,812,811,812,813,878,877,812,811,811,812,876,810,874,812,811,809,875,877,810,813,811,815,812,876,812,876,812,875,876,875,812,812,876,812,877,810,812,877,812,811,876,874,817,812,875,877,811,810,811,811,874,810,876,873,875,869,812,875,811,812,813,837,812,873,874,812,877,812,812,816,867,811,812,812,813,875,875,813,812,877,812,812,874,875,811,812,813,812,876,813,871,813,875,876,876,812,808,876,860,875,812,812,812,812,874,810,876,876,875,876,868,877,875,810,875,811,870,810,809,813,873,871,810,842,874,830,811,875,877,812,811,812,810,845,876,809,812,811,812,809,876,812,811,876,876,811,812,876,812,812,812,873,812,877,811,871,813,876,876,875,809,811,811,811,874,812,875,812,873,809,814,875,811,810,856,873,824,875,812,874,876,825,812,870,877,876,874,876,875,875,874,876,812,868,876,876,863,812,811,811,812,814,875,869,874,875,816,811,812,809,876,865,812,811,827,812,870,867,874,812,878,875,811,877,849,871,875,877,812,812,858,874,812,875,812,811,813,817,810,875,836,810,868,812,877,810,876,811,809,874,872,875,876,811,872,876,810,808,868,874,812,877,811,810,822,874,811,871,858,811,871,877,874,812,813,811,876,875,873,874,874,812,876,877,815,820,874,875,811,875,811,811,874,871,812,872,811,869,809,811,870,878,819,811,873,811,808,871,872,875,810,867,811,871,822,878,875,811,810,808,812,876,811,874,875,811,877,811,825,877,812,812,875,875,877,878,812,877,814,878,875,876,810,877,874,875,877,812,876,812,812,876,875,811,876,876,813,812,812,876,812,821,877,876,875,812,877,876,812,813,813,812,812,877,811,876,876,811,877,875,876,808,877,875,811,812,874,812,875,877,812,877,874,811,814,875,846,875,812,876,875,877,813,876,812,875,876,877,813,875,812,877,877,875,876,811,812,876,875,813,870,810,811,810,868,874,812,876,812,811,812,875,876,876,876,812,811,811,812,812,875,812,812,876,876,877,876,812,812,877,827,874,812,811,808,875,811,812
114:854,875,875,871,811,808,875,811,836,811,876,812,876,876,872,810,875,875,874,812,874,874,810,875,875,876,812,874,875,875,811,812,872,811,821,875,876,875,814,869,810,812,812,876,874,876,875,810,812,869,813,812,812,877,871,833,870,877,877,811,874,877,876,810,808,811,812,834,871,810,809,874,875,875,813,874,876,809,811,875,811,811,875,869,831,874,873,826,875,875,811,809,875,812,876,853,873,809,871,836,874,809,809,816,856,811,874,873,812,874,876,861,875,876,810,808,877,812,876,809,810,875,808,809,868,808,873,813,875,873,871,875,877,876,808,874,876,812,838,876,876,876,812,875,875,869,876,875,821,809,876,875,874,811,869,812,876,812,811,812,810,812,875,874,876,875,875,875,810,811,831,810,870,875,809,872,811,811,874,874,874,876,812,865,869,810,875,811,870,812,875,869,812,866,811,875,876,876,876,812,871,809,812,812,811,811,875,876,875,876,869,876,812,874,811,876,809,867,850,876,871,811,871,875,813,874,808,811,875,876,871,874,808,869,811,878,810,871,875,873,810,873,877,876,809,875,863,809,812,873,812,876,809,875,873,876,846,875,811,875,875,811,809,811,810,875,813,872,873,875,812,876,874,874,810,809,840,811,811,871,877,875,874,875,812,876,811,811,811,875,812,811,812,878,872,812,811,876,875,874,810,811,860,822,810,876,877,811,812,876,869,811,874,812,812,875,876,812,874,811,812,876,875,809,871,810,809,876,874,873,811,875,812,812,811,811,876,874,876,812,876,876,875,812,876,875,877,871,811,877,808,875,874,872,876,812,875,812,811,812,809,875,874,808,811,810,809,874,812,815,809,874,874,812,875,875,812,818,876,813,876,811,812,871,875,812,810,876,813,875,813,811,877,811,873,855,834,812,866,812,871,875,877,813,812,812,812,812,811,876,817,812,874,877,812,874,812,875,811,875,875,876,876,875,812,812,810,876,818,812,812,811,876,813,812,810,873,812,876,876,812,876,877,812,812,877,876,876,876,811,878,812,873,812,875,812,812,876,808,809,840,876,870,869,875,875,835,874,873,877,876,817,810,870,877,877,811,874,876,875,808,875,876,875,876,808,872,869,840,872,870,810,873,812,865,812,811,875,875
115:815,809,877,811,872,809,813,872,809,870,810,809,878,876,877,878,809,876,828,874,846,836,871,810,873,850,876,813,862,869,821,876,838,878,877,870,877,809,812,811,878,812,877,811,813,877,820,838,878,878,878,877,871,818,875,811,870,812,809,808,877,875,877,873,871,871,877,810,877,878,872,877,812,810,878,875,811,811,870,878,812,808,877,877,877,812,868,811,841,809,878,871,872,877,877,811,823,810,824,809,812,812,823,813,875,812,874,877,808,877,809,842,811,855,810,877,811,865,810,878,877,827,871,878,811,810,872,873,812,872,812,878,877,875,869,877,811,871,826,852,831,810,811,873,808,877,869,875,808,808,842,812,812,877,877,811,870,811,811,809,867,821,829,876,878,808,809,811,810,811,810,809,877,835,811,877,812,878,811,846,812,878,812,812,832,812,812,877,864,809,877,878,878,874,811,876,877,878,874,827,810,878,809,810,812,812,812,810,861,876,815,872,876,871,809,810,856,877,878,870,877,817,877,877,820,811,812,812,812,812,809,819,877,811,848,878,810,812,873,811,864,878,812,877,809,872,817,878,811,878,877,878,869,877,810,812,815,875,870,878,877,877,810,811,871,878,811,811,809,825,812,876,871,807,869,873,811,866,874,810,877,869,838,810,847,870,845,825,823,871,869,874,878,878,813,811,811,810,864,820,812,811,812,846,858,877,869,811,874,877,812,812,874,812,873,812,868,810,877,811,870,812,854,876,828,870,877,871,877,855,844,811,860,862,877,862,810,810,877,865,812,810,867,829,854,878,810,811,877,878,877,869,810,812,809,809,878,812,812,877,838,878,877,877,877,811,877,878,809,878,811,875,812,812,878,812,877,876,812,834,822,809,809,811,871,811,818,864,810,848,810,812,871,812,812,809,807,872,876,812,876,878,814,811,877,811,812,878,871,855,811,809,877,877,812,878,811,877,813,811,812,873,877,878,875,808,810,809,878,811,812,878,812,842,811,811,811,877,825,876,809,878,812,812,812,810,874,872,809,877,858,822,810,876,877,811,869,877,877,877,812,877,810,811,865,877,809,809,812,870,811,809,815,817,821,872,877,871,870,862,809,875,826,876,812,811,877,878,858,811,811,873,870,877,878,808,811,878,812
116:809,875,811,877,873,811,812,812,809,875,809,875,810,835,874,877,809,812,878,812,876,852,812,812,811,874,813,810,873,811,875,812,811,812,811,875,875,812,875,812,812,875,870,874,867,876,873,870,809,814,866,877,812,810,875,871,873,872,811,812,871,877,811,874,812,812,876,816,808,809,813,874,876,812,876,812,876,811,876,844,871,811,875,876,810,875,808,875,812,875,812,875,810,876,812,813,874,875,873,875,813,876,829,810,812,818,820,812,875,877,876,811,876,876,877,875,873,812,811,873,812,874,875,811,877,814,811,813,812,874,811,878,812,877,875,870,811,874,812,876,812,875,875,874,811,877,821,812,811,808,812,875,877,812,877,876,876,876,876,876,812,875,816,875,810,811,810,877,875,813,876,812,811,809,811,873,875,875,812,812,812,876,876,877,865,808,875,874,811,870,810,811,812,873,872,875,875,812,809,811,813,809,875,812,875,812,873,812,875,811,875,808,825,860,874,809,860,864,875,810,809,808,811,875,875,809,810,811,812,873,810,827,873,875,817,876,877,812,875,875,874,812,812,875,811,875,811,878,811,872,811,811,876,810,812,809,812,811,875,875,812,812,875,876,875,838,812,810,876,812,874,874,812,812,811,876,875,877,876,876,875,876,810,874,875,812,811,875,809,810,876,870,808,811,810,809,809,873,874,823,810,875,876,877,811,813,876,811,878,873,812,876,813,872,875,812,876,811,812,812,875,876,874,875,876,812,876,811,874,812,812,874,811,875,875,812,811,874,811,876,810,873,811,875,873,812,814,876,810,875,812,812,870,812,876,812,812,812,811,812,811,875,811,812,875,876,808,811,875,857,812,812,811,876,875,812,876,875,876,875,812,877,811,812,812,866,818,877,809,875,875,812,878,812,811,812,876,811,811,812,811,812,874,874,872,874,811,817,875,812,876,875,874,874,808,821,868,810,810,872,837,824,874,875,872,812,873,874,811,817,876,812,875,874,875,874,812,876,876,811,816,876,812,811,877,878,812,812,875,872,811,812,812,811,821,812,811,812,874,875,812,813,873,870,874,811,871,875,812,870,809,813,877,876,809,812,877,874,873,808,812,810,876,877,874,810,869,809,876,812,875,871,808,809,847,812,875,870,876
117:809,864,863,826,835,874,808,875,876,871,871,850,820,810,874,830,824,838,866,871,828,876,808,863,841,864,874,809,809,873,809,874,874,829,876,875,809,843,872,877,874,870,864,809,809,810,812,871,876,820,809,828,874,870,811,875,877,866,869,850,818,876,875,873,877,876,811,846,811,809,860,876,877,835,808,817,874,874,809,874,874,875,875,808,810,872,877,816,870,874,875,874,810,874,875,809,824,872,877,876,815,820,825,827,853,874,851,875,810,813,869,875,873,875,873,807,855,842,875,809,872,874,814,877,870,810,875,874,811,872,809,871,809,837,808,876,809,829,809,813,848,859,854,810,855,814,874,874,811,809,867,866,875,874,812,870,836,877,822,877,877,875,810,831,866,809,875,811,875,874,871,876,875,866,811,810,809,819,851,809,861,810,873,809,874,811,875,874,875,875,875,811,875,877,871,812,812,875,811,811,809,874,809,875,812,875,809,876,876,874,808,874,877,812,811,813,811,875,874,811,810,877,875,811,871,811,864,810,876,875,870,813,811,825,811,833,809,876,874,837,869,810,874,809,811,810,876,809,838,855,876,809,873,811,811,876,875,809,876,811,874,812,809,874,848,875,815,815,809,811,811,862,809,875,810,811,874,874,842,811,864,808,821,874,869,812,871,811,809,875,808,876,811,811,810,875,809,875,810,811,811,869,875,876,808,873,809,874,874,875,812,812,813,809,811,834,848,877,812,876,873,874,872,815,812,810,876,849,808,875,876,874,813,874,809,871,872,835,875,873,811,876,809,874,809,873,808,811,812,875,875,875,826,809,875,842,871,810,810,873,875,876,876,866,810,808,875,813,809,873,870,812,813,874,875,809,871,808,810,873,811,809,877,875,875,823,809,812,876,850,811,861,872,810,875,859,812,876,812,875,874,876,811,876,876,877,810,873,877,876,812,875,812,877,873,834,810,812,812,811,875,810,808,812,874,875,811,869,809,811,873,877,811,875,812,813,878,877,812,812,813,877,875,812,875,875,811,812,810,808,812,812,872,812,872,812,814,877,811,877,874,875,875,874,812,876,812,874,811,875,875,811,877,877,811,871,815,809,810,877,811,876,810,813,811,811,811,874,816,873,811,869,809,870,808,872,873,854,876
118:809,810,877,872,870,855,859,812,875,811,877,874,809,874,856,867,849,811,811,812,876,811,876,810,811,810,812,876,876,876,810,874,875,835,812,809,877,875,808,874,811,809,812,873,872,875,812,811,811,812,877,870,875,862,808,876,871,809,812,875,809,811,877,849,876,873,816,873,871,870,872,852,811,877,810,878,870,853,809,876,872,809,808,870,873,811,810,872,872,877,877,810,814,846,811,873,844,876,860,872,871,812,809,808,876,809,874,812,875,875,811,874,812,875,875,811,875,871,875,875,812,810,814,874,846,810,861,875,810,812,876,873,811,872,868,878,872,870,828,874,811,808,860,811,809,869,874,874,819,810,857,810,812,809,875,811,874,874,811,811,874,874,875,809,830,875,817,812,876,811,841,809,809,869,873,811,874,811,871,807,876,875,874,811,876,830,874,829,812,811,877,874,811,812,824,877,872,810,809,837,877,812,875,810,813,812,809,868,821,875,862,811,826,876,876,809,809,814,873,812,875,876,810,863,815,810,811,811,810,875,844,876,861,811,874,810,811,876,875,811,876,811,878,876,810,809,811,875,811,811,809,812,877,811,812,877,873,876,816,809,870,812,871,823,811,875,812,811,874,875,875,809,821,811,876,872,812,876,812,812,873,875,811,855,875,810,875,811,812,811,875,809,839,875,876,852,871,871,875,876,875,812,872,810,870,811,873,874,812,809,875,874,808,854,810,875,815,811,877,825,835,873,876,874,877,810,871,864,809,866,869,871,811,874,810,874,833,811,838,865,867,876,809,875,875,873,810,811,876,809,872,853,811,875,876,874,876,871,870,876,810,810,811,875,876,875,873,875,877,811,812,872,811,815,876,808,838,847,812,809,808,809,867,877,873,814,815,874,875,859,836,875,844,811,811,871,850,875,813,862,871,875,810,875,812,857,811,873,811,871,871,808,808,818,874,877,874,836,869,872,809,811,875,810,813,808,827,875,809,875,843,874,863,864,877,876,866,809,846,808,876,831,819,811,876,811,811,809,862,875,809,810,810,811,875,875,874,877,810,874,808,814,871,875,875,875,878,876,875,876,876,811,810,870,810,876,875,873,812,811,875,877,809,810,809,876,876,875,812,876,877,810,871,875,874,874,809,810,875
