1, 836
2, 821
3, 858
4, 804
5, 860
6, 921
7, 879
8, 859
9, 879
10, 905
11, 918
12, 921
13, 862
14, 921
15, 860
16, 909
17, 923
18, 919
19, 904
20, 808
21, 817
22, 863
23, 860
24, 868
25, 906
26, 861
27, 863
28, 913
29, 903
30, 861
31, 898
32, 862
33, 907
34, 864
35, 799
36, 920
37, 832
38, 884
39, 900
40, 913
41, 923
42, 859
43, 921
44, 858
45, 879
46, 924
47, 869
48, 898
49, 909
50, 920
51, 920
52, 927
53, 912
54, 911
55, 923
56, 919
57, 927
58, 924
59, 918
60, 921
61, 919
62, 924
63, 920
64, 904
65, 924
66, 859
67, 922
68, 927
69, 913
70, 921
71, 920
72, 901
73, 927
74, 913
75, 801
76, 904
77, 915
78, 926
79, 921
80, 920
81, 916
82, 911
83, 927
84, 928
85, 923
86, 923
87, 919
88, 898
89, 889
90, 927
91, 921
92, 920
93, 922
94, 847
95, 929
96, 930
97, 927
98, 919
99, 917
100, 922
101, 896
102, 887
103, 919
104, 906
105, 869
106, 917
107, 913
108, 916
109, 903
110, 914
111, 914
112, 861
113, 924
114, 918
115, 884
116, 891
117, 870
118, 869
119, 861
120, 924
121, 858
122, 923
123, 861
124, 921
125, 858
126, 918
127, 926
128, 863
129, 860
130, 857
131, 802
132, 804
133, 875
134, 906
135, 897
136, 921
137, 848
138, 863
139, 861
140, 920
141, 920
142, 829
143, 873
144, 834
145, 876
146, 861
147, 803
148, 823
149, 802
150, 848
151, 874
152, 877
153, 853
154, 894
155, 862
156, 894
157, 868
158, 874
159, 927
160, 880
161, 907
162, 802
163, 856
164, 858
165, 873
166, 859
167, 801
168, 862
169, 821
170, 862
171, 906
172, 860
173, 915
174, 860
175, 880
176, 904
177, 843
178, 874
179, 858
180, 844
181, 849
182, 919
183, 921
184, 889
185, 914
186, 922
187, 907
188, 800
189, 893
190, 901
191, 856
192, 862
193, 868
194, 927
195, 912
196, 913
197, 914
198, 874
199, 912
200, 864
201, 889
202, 890
203, 915
204, 905
205, 923
206, 906
207, 863
208, 885
209, 916
210, 922
211, 917
212, 917
213, 927
214, 919
215, 916
216, 909
217, 837
218, 921
219, 918
220, 864
221, 801
222, 914
223, 923
224, 893
225, 864
226, 856
227, 922
228, 884
229, 880
230, 838
231, 905
232, 900
233, 910
234, 910
235, 910
236, 861
237, 863
238, 882
239, 910
240, 911
241, 917
242, 926
243, 911
244, 870
245, 922
246, 867
247, 799
248, 918
249, 924
250, 878
251, 873
252, 890
253, 858
254, 886
255, 861
256, 884
257, 909
258, 822
259, 814
260, 884
261, 912
262, 917
263, 877
264, 870
265, 877
266, 912
267, 919
268, 893
269, 917
270, 856
271, 922
272, 871
273, 800
274, 863
275, 895
276, 917
277, 882
278, 920
279, 918
280, 912
281, 863
282, 921
283, 911
284, 925
285, 862
286, 917
287, 911
288, 862
289, 920
290, 923
291, 922
292, 900
293, 922
294, 922
295, 920
296, 803
297, 894
298, 900
299, 927
300, 917
301, 870
302, 872
303, 898
304, 926
305, 919
306, 915
307, 861
308, 926
309, 916
310, 925
311, 924
312, 917
313, 918
314, 919
315, 924
316, 924
317, 921
318, 914
319, 866
320, 921
321, 917
322, 922
323, 919
324, 893
325, 919
326, 897
327, 860
328, 921
329, 917
330, 913
331, 865
332, 806
333, 914
334, 921
335, 923
336, 872
337, 925
338, 922
339, 862
340, 849
341, 898
342, 917
343, 927
344, 874
345, 917
346, 857
347, 868
348, 878
349, 921
350, 857
351, 925
352, 923
353, 884
354, 920
355, 856
356, 923
357, 887
358, 923
359, 911
360, 922
361, 907
362, 913
363, 925
364, 872
365, 916
366, 900
367, 922
368, 814
369, 919
370, 836
371, 926
372, 914
373, 903
374, 868
375, 873
376, 925
377, 931
378, 907
379, 921
380, 915
381, 922
382, 918
383, 860
384, 916
385, 883
386, 925
387, 863
388, 917
389, 910
390, 925
391, 923
392, 861
393, 926
394, 919
395, 892
396, 924
397, 919
398, 911
399, 920
400, 925
401, 914
402, 923
403, 921
404, 923
405, 920
406, 921
407, 926
408, 844
409, 919
410, 918
411, 908
412, 858
413, 910
414, 810
415, 925
416, 868
417, 919
418, 891
419, 893
420, 919
421, 927
422, 928
423, 927
424, 925
425, 918
426, 922
427, 923
428, 929
429, 929
430, 919
431, 927
432, 921
433, 924
434, 927
435, 930
436, 924
437, 926
438, 927
439, 927
440, 924
441, 919
442, 923
443, 927
444, 926
445, 930
446, 927
447, 923
448, 926
449, 923
450, 926
451, 926
452, 923
453, 922
454, 923
455, 918
456, 928
457, 927
458, 925
459, 921
460, 926
461, 926
462, 925
463, 928
464, 917
465, 922
466, 923
467, 924
468, 923
469, 924
470, 927
471, 930
472, 913
473, 930
474, 907
475, 928
476, 925
477, 920
478, 922
479, 873
480, 883
481, 926
482, 921
483, 927
484, 877
485, 874
486, 872
487, 921
488, 925
489, 901
490, 915
491, 914
492, 924
493, 928
494, 924
495, 924
496, 923
497, 917
498, 922
499, 930
