hardware1,    24.12,        0
hardware2,    25.81,        0
hardware3,    10.51,        0
hardware4,   18.734,        0
hardware5,    0.454,        0
hardware6,    27.96,        0
hardware7,   16.592,        0
hardware8,    17.04,        0
hardware9,   26.768,        0
hardware10,    2.434,        0
hardware11,    0.428,        0
hardware12,   26.592,        0
hardware13,    11.52,        0
hardware14,    0.552,        0
hardware15,    0.614,        0
hardware16,   26.514,        0
hardware17,   22.028,        0
hardware18,   25.306,        0
hardware19,    0.482,        0
hardware20,    0.394,        0
hardware21,    28.94,        0
hardware22,   25.612,        0
hardware23,    22.82,        0
hardware24,   15.858,        0
hardware25,    23.46,        0
hardware26,   26.176,        0
hardware27,   19.108,        0
hardware28,   24.974,        0
hardware29,   17.512,        0
hardware30,     0.64,        0
hardware31,   14.186,        0
hardware32,   22.794,        0
hardware33,    0.504,        0
hardware34,   26.018,        0
hardware35,     20.3,        0
hardware36,   19.548,        0
hardware37,    0.432,        0
hardware38,    0.426,        0
hardware39,   13.354,        0
hardware40,     0.64,        0
hardware41,   21.958,        0
hardware42,   14.832,        0
hardware43,   29.024,        0
hardware44,   20.542,        0
hardware45,    0.484,        0
hardware46,   22.942,        0
hardware47,    5.066,        0
hardware48,   24.112,        0
hardware49,   28.208,        0
hardware50,    0.554,        0
