1,78884,0
2,78647,0
3,78679,0
4,78540,0
5,80785,0
6,78677,0
7,78898,0
8,79004,0
9,81542,0
10,78672,0
11,81123,0
12,78723,0
13,0,0
14,79296,0
15,78529,0
16,79022,0
17,80500,0
18,78864,0
19,79004,0
20,78797,0
21,80445,0
22,78965,0
23,78860,0
24,0,0
25,79350,0
26,97908,0
27,77410,0
28,79743,0
29,79015,0
30,78702,0
31,40327,0
32,81751,0
33,78802,0
34,78731,0
35,78755,0
36,78847,0
37,81125,0
38,81555,0
39,79095,0
40,101267,0
41,81232,0
42,80189,0
43,80049,0
44,77463,0
45,78555,0
46,79229,0
47,78619,0
48,104862,0
49,0,0
50,77369,0
