1:0.002927335408068167,0.0024222482157018237,0.0021515631439016285,0.0015034231460524564,0.0013032323283082077,0.0012953223262525593,0.0012894714587737845,0.0010763772900886897,0.0009998600624182019,0.0009803517346499222,0.0008985987806887463,0.0008791879853430601,0.0008571753454129829,0.0007484667487684729,0.0007435696817420439,0.0006570217349054162,0.0005699677140194382,0.0005154262092875956,0.00048102755126010953,0.0004796266331658291,0.0004744780986317949,0.0004708726968174205,0.0004636148183010051,0.00045971357429718885,0.0004534787311942489,0.00043393375241779496,0.00041361270512433294,0.0003518227805695142,0.00030182212935453325,0.00024243936690457305,0.0002359815114164485,0.00023369950184798371,0.00023191322761745314,0.00020490364132605524,0.00020027751782890734,0.00019431588388780144,0.00018445675194137152,0.00018080982956264393,0.00016031753202749358,0.00012254992165883238,0.00010601993478333954,9.892412497063675e-05,8.505883487654273e-05,7.794030819140319e-05,6.304091864790565e-05,6.20955054291187e-05,5.011359441592049e-05,3.354355061014531e-05,1.079952347394169e-05,1.8396813124013536e-06
2:0.002551947552676351,0.001514473031825796,0.0014178687753446878,0.001248065770862801,0.0011580101539469378,0.0010820222711943638,0.0010739631380874267,0.0010264670016750421,0.0009735673593578043,0.0009633379657203358,0.0009606643153927917,0.0009429058452020366,0.000860172125947444,0.0008178437843784378,0.0008113474576271188,0.000791934915142528,0.000571966844524984,0.0005355513246635905,0.0004050721081117433,0.00040488486233905975,0.00039069998714735566,0.0003468048442683676,0.00032212374357078037,0.0003185300010017028,0.00031390855312612363,0.0002637924832756244,0.0002386185761433285,0.00023337649402390412,0.00019412195040102007,0.00019294330400781976,0.00017755819187242794,0.0001623684210526315,0.00016203227899432251,0.00014655952814871285,0.00014642875859810034,9.888762563849014e-05,9.420012901144986e-05,8.01951505016723e-05,2.5546875000000003e-05,2.4057069510268506e-05,1.8654592071527183e-05,1.5751870868149925e-05,1.4997041614620984e-05,1.4978317141225263e-05,1.4676437960130216e-05,1.1345381526103893e-05,1.0773345363151067e-05,8.87988704743293e-06,7.150364963504217e-06,0
3:0.0029363273607422597,0.0026269354892930383,0.0022998458001946376,0.0021591184595925973,0.0019797665895061735,0.001755546998221417,0.0015536764165748442,0.001063274706867672,0.0009707228371357579,0.0009370055150040549,0.0008758005858346497,0.0008260874420775412,0.000697511514629378,0.000682074929813805,0.0006583296165623752,0.0005343412994275059,0.0005287572864321612,0.00043476274371623166,0.0003783203552138906,0.00036293574297188686,0.000316309543819545,0.0003100151749967711,0.0003052894287029119,0.000260773851471526,0.00021133357985679143,0.00015963154314589277,0.00015845917648243246,0.00015610686767169172,0.00015115087040618933,0.0001370001672240801,0.00010813930816552899,9.481023296466902e-05,8.694721299372532e-05,8.073774983881322e-05,7.018056805037914e-05,7.012358929326525e-05,6.687112325245153e-05,6.268331152052042e-05,5.739805694691882e-05,5.257757084748051e-05,3.028701891715514e-05,2.3054835493519444e-05,1.8398329628880675e-05,1.2756748579688521e-05,1.035112359550567e-05,7.385114465323568e-06,6.785714285714449e-06,6.375698794369101e-06,3.746092042894134e-06,3.449684609602173e-06
4:0.00170138248995984,0.0015843140061243509,0.0014660569302927383,0.0012223404016064258,0.0012036291695882995,0.0010707830799691267,0.0010567447464815895,0.0007932450075569989,0.000777296749275829,0.0007091174200476531,0.0006808327460653039,0.0006407817725752506,0.0005900316476031356,0.0005856155778894471,0.000532096410388606,0.00047561128733809144,0.0004612117269076305,0.0003038493849384939,0.00027082536326722336,0.00023562174336907903,0.00022368876033597988,0.00021131857119767236,0.00019729558159897693,0.00017724882943143827,0.00014327866119945328,0.00014319574482365172,0.00013086437161658412,0.00011520151682942356,0.00010642840304438665,0.00010004612664738027,8.869600295828151e-05,8.621641670698295e-05,7.703583554644183e-05,6.757857935253925e-05,5.702157764414551e-05,4.3951728506183946e-05,4.040681619182351e-05,3.928235846840494e-05,3.909678177119986e-05,3.3312266783204905e-05,2.554095775025985e-05,1.59864424980708e-05,1.5373483040307294e-05,1.4093552675307423e-05,8.871146670253439e-06,6.568330302417281e-06,6.18993549236393e-06,6.1468383366388936e-06,6.0871684539620225e-06,8.143678354122131e-07
5:0.0029481523145843706,0.001752982608695652,0.0014897421037380469,0.0013780420235978666,0.0012796472947209255,0.0012221453740058389,0.0011830197940135177,0.0010789608040201006,0.0009581507537688436,0.0008284276317997246,0.0008105561120571634,0.0006842716912629845,0.0006459117165848611,0.0006259081588059303,0.0006107453177257521,0.0005594340312396147,0.0005254936454849502,0.0005237723131744384,0.0004422378277153553,0.00035667579924025973,0.00034124949832775884,0.00028198843445112064,0.0002543052956433235,0.00024468753151578315,0.00023365381382996705,0.0002333381517463954,0.00018616061606160615,0.00017779635406511946,0.00017314050397097732,0.0001569819457028757,0.00015231314964527315,0.00013616515951188262,0.00012089916387959876,0.00010390123373785628,9.95269975502538e-05,8.763522372003878e-05,7.754650602409584e-05,6.868474131845232e-05,4.149558833434355e-05,3.4651084337349405e-05,3.273208389978606e-05,2.5319471308833957e-05,2.1427875079840533e-05,1.1526065871893253e-05,6.557216946184781e-06,6.406192221064658e-06,2.1881223676905396e-06,9.827881803209948e-07,4.546800947866814e-07,4.901960784313726e-08
6:0.003411708743738865,0.002654292761502064,0.0021233391309949438,0.00183629106396657,0.0017545259631490786,0.0014360035859662726,0.001163009673717003,0.001158572770898353,0.001001499211382933,0.0009787392005157962,0.0008697673671357885,0.0008514502063639994,0.0008419841810107301,0.000768686780210868,0.0007457505915912996,0.0006750147805410967,0.0006647958193979935,0.0006201183740823058,0.000585268398555287,0.0005220693101225017,0.0004909059069172224,0.0004737186888454014,0.00042819626698721157,0.0004090518138192556,0.00034292560153025307,0.00016127025715672062,0.00014063139702674563,0.0001300590260698482,0.00012766235934421873,0.00011705531886566363,0.00011258298721787583,8.680976232897366e-05,8.669176723703232e-05,7.223095584667704e-05,6.658092553441407e-05,2.7203803902280018e-05,2.4667472003656032e-05,2.2508612640458524e-05,1.0144132353434544e-05,1.0025504211550926e-05,8.293441355431242e-06,7.585702811244346e-06,6.021883736624432e-06,5.9108481527550795e-06,4.471859377520104e-06,4.370454178115324e-06,3.5466561968326006e-06,3.0225846504924905e-06,1.5877231317438146e-06,1.5519970364380244e-06
7:0.002610208462568154,0.0016400538119481856,0.0015471056951423783,0.0015153862545723015,0.0011754810569133026,0.001056269841269841,0.0009280400349005004,0.0008710317923763171,0.0007237929544699239,0.0006973856187178536,0.0006183890399006681,0.0005864416579823171,0.0005710173412328584,0.0004811151032562953,0.0004717992214503841,0.0003913164154103851,0.0003793152492668623,0.00026856450626227456,0.0002645902547065339,0.000258431546155108,0.00022764715494983195,0.0002125333064867948,0.00019169145466405753,0.00015130284280936396,0.00014801218161683268,0.00011716139442632767,6.866371354743479e-05,3.444640753828026e-05,3.108422576951512e-05,2.6563224395180215e-05,2.5334242607934246e-05,2.2513339373804232e-05,1.3564224963861309e-05,1.1853800383232171e-05,1.1669748209902764e-05,1.1463004672740454e-05,1.038742326198758e-05,9.745817245816397e-06,7.98719198574645e-06,6.922105475854324e-06,4.981374708473823e-06,4.743214117329444e-06,4.685850674017047e-06,3.588429085285725e-06,2.7224594076710674e-06,2.4216510451890372e-06,2.347111197764207e-06,1.8453961744046412e-06,1.6225376690488248e-06,1.2932631857586331e-06
8:0.002566534376018248,0.001946492360976242,0.001423583554644166,0.0012897662073639035,0.0012548702013335923,0.0011536976144422954,0.0010555827376757612,0.0008000964797476423,0.0007737472582253241,0.0007530962113659019,0.0006551716139442636,0.0005513867622038999,0.0005121743704279152,0.000495834840871022,0.00043158770390589444,0.000380106856187291,0.00034811220523451653,0.0003302789720381452,0.00031615894039735057,0.0003094204013377927,0.0003060868484707919,0.00026137670909948157,0.00024309208794102177,0.00023657478065014972,0.00016986325044464595,0.00015353297486395492,0.00010966542501426148,0.000101742704880744,8.037701280801345e-05,7.551541378975003e-05,7.483972753681201e-05,6.727757712316476e-05,6.686993959645293e-05,3.577200577200529e-05,2.9587017178203043e-05,2.9495596868883926e-05,2.714929236561659e-05,2.0302480041880246e-05,1.621683967704712e-05,1.0987830705616945e-05,9.605170269270502e-06,9.522799218697173e-06,7.168439716311924e-06,6.975997579588125e-06,6.762814036505916e-06,6.580327427976727e-06,5.8663042383966515e-06,1.7737923151912584e-06,2.3812643301653226e-07,0
9:0.0021274794096883716,0.001871367159971812,0.0018581789760311962,0.0018482485687658107,0.0018107600387034344,0.0015849614740368503,0.0012473579650323842,0.00120539665760596,0.0009249122600598379,0.0008367828642024777,0.0008345352193026617,0.0007171876155578719,0.0006697042271953934,0.000644979361723548,0.0006407716168434587,0.0005440952716534111,0.0004521802198541031,0.0003364127134415094,0.00032478492462311527,0.0003077526091479581,0.000299969270580624,0.0002839199777988188,0.00027307267461440006,0.00027113717532467493,0.0002451815309106803,0.00024143098827470683,0.00017115713620024055,0.00013837941021590307,0.00013091438686836228,0.00011112578313253011,9.372760278347414e-05,8.837703555998588e-05,6.510843373493977e-05,5.334067915456274e-05,5.12633206709927e-05,4.1645525017618185e-05,3.908515925005645e-05,3.631862036507869e-05,3.3598240469208354e-05,3.262056307671515e-05,3.172622449322603e-05,2.4207461476074744e-05,2.157237152286598e-05,1.8466371027346896e-05,8.219674008217908e-06,4.793424547012819e-06,4.429186136417229e-06,4.1303399442938376e-06,2.779944196053634e-06,0
10:0.0013291420301167593,0.0012112843311930612,0.0011565304909394683,0.0009963824521934765,0.000813812369477912,0.0006270989974937345,0.0003943182657136152,0.0003609121842690741,0.00034724085673873564,0.0002981130870339871,0.0002856382534378611,0.0002693610484688043,0.0002666712609674926,0.00025700649747499143,0.00015935694079612065,9.022498787780934e-05,8.77349168956937e-05,8.201088777219412e-05,8.179676065957665e-05,5.1395939086294226e-05,4.700360082304542e-05,4.655098673132557e-05,4.367197610751646e-05,4.010002020610273e-05,3.923974540311179e-05,3.846438296298743e-05,3.2018690960433107e-05,3.056558323708942e-05,2.6593054170821235e-05,2.3030625614150042e-05,1.926695596271202e-05,1.791553661371552e-05,1.7582781456953853e-05,1.5102195179346156e-05,1.3929617824141475e-05,1.2032115171649594e-05,1.1552882914751309e-05,1.0491850205428365e-05,9.284969912932866e-06,8.096913825006597e-06,6.9700668896325626e-06,5.677901123445964e-06,5.122441046903532e-06,3.137291155410367e-06,2.4871639987918574e-06,1.8381880144033859e-06,1.6576461491911233e-06,1.5994250594758344e-06,1.2846715328464599e-07,0
