hardware1, 32.20368494574024,        0

hardware2, 2488.169936845543,        0

ardware3, 140.73467052107324,        0
hardware4, 2272.5785288750667,        0
hardware5, 2579.649023137111,        0

ardware6, 120.80865665806633,        0
hardware7, 2461.354522571936,        0

hardware8, 192.50233785313446,        0
ardware9, 186.78008372345474,        0
hardware10, 1124.9656757377722,        0
hardware11, 33.16942243455889,        0

hardware12, 1041.4966799145693,        0
hardware13, 2369.5725499426712,        0
hardware14, 2234.0778098530686,        0
ardware15, 265.01597475203874,        0
hardware16, 2432.8048467269173,        0
hardware17, 2360.046096858293,        0

hardware18, 31.518512435132884,        0
hardware19, 2251.4726472055518,        0
ardware20, 131.50035703502024,        0
hardware21, 2299.1315208510946,        0
ardware22, 107.70668683904844,        0
hardware23, 1235.512043055967,        0

hardware24, 1191.2175061069208,        0
hardware25, 2118.629407728982,        0

hardware26, 1270.6001576836406,        0
hardware27, 1597.9163897734732,        0
ardware28, 244.30921826594124,        0
hardware29, 1010.427485098241,        0

hardware3, 2408.4854542438925,        0

hardware31, 310.93376534659643,        0
ardware32, 49.45714073778474,        0

hardware33, 2286.4899888689797,        0
ardware34, 240.88234927237684,        0
hardware35, 1269.272840474544,        0

hardware36, 2326.246067076987,        0

ardware37, 70.55847610930202,        0
hardware38, 2406.5586124571932,        0
hardware39, 2244.8517803804066,        0
ardware40, 79.19204755606353,        0
hardware41, 2162.536466742,        0
  0
hardware42, 677.2113541217294,        0

ardware43, 83.65624173012671,        0

hardware44, 2073.9491404925952,        0
ardware45, 695.903989095853,        0


hardware46, 2183.657411264268,        0

hardware47, 1824.101039190553,        0

ardware48, 30.794954396284627,        0
hardware49, 1491.9618219452614,        0
hardware50, 2469.1054528196732,        0
hardware6, 2213.475106415636,        0

ardware22, 140.35652857378662,        0
hardware40, 2346.485752904562,        0

ardware48, 31.31457736543818,        0
hardware9, 31.879363771716136,        0
hardware30, 2311.6487267680754,        0
hardware20, 18.79118321891798,        0

hardware43, 2118.0099588162925,        0
hardware37, 2049.451999870459,        0

hardware32, 2125.5845301262734,        0
rdware48, 7.0124341586376495,        0
hardware15, 2253.0070790841687,        0
ardware34, 232.87570356125897,        0
hardware22, 2446.21905537443,        0


hardware48, 2405.9074573437056,        0
ardware28, 746.4652353740539,        0
hardware34, 1933.197153074487,        0

ardware28, 1167.8260479271244,        0
hardware45, 1496.6397474829869,        0
hardware28, 2358.57074677587,        0


