0:7.002,557.9859719438878
1:7.206,554.6613226452906
2:7.402,552.7575150300602
3:7.728,554.4909819639279
4:8.354,541.5711422845692
5:7.604,548.3046092184369
6:8.848,543.1362725450902
7:8.162,543.4569138276553
8:8.464,545.002004008016
9:9.182,532.9819639278558
10:7.892,544.7174348697395
11:8.548,541.2765531062124
12:7.988,552.937875751503
13:8.416,540.7695390781563
14:8.128,544.5370741482966
15:9.06,534.4529058116233
16:8.472,541.370741482966
17:8.55,539.2865731462925
18:9.866,527.0861723446894
19:8.262,544.2905811623247
20:8.808,533.3406813627255
21:8.6,537.7675350701403
22:9.838,529.4949899799599
23:9.818,530.8176352705411
24:8.432,538.5511022044088
25:10.878,523.4749498997996
26:10.074,523.6152304609218
27:9.3,533.1482965931864
28:9.27,532.4889779559119
29:9.08,536.0961923847696
30:9.992,527.7134268537075
31:9.486,527.2745490981964
32:10.782,516.5250501002004
33:8.716,538.1763527054109
34:8.208,542.0380761523046
35:10.144,524.1082164328658
36:9.718,522.8937875751503
37:10.63,519.0861723446894
38:10.528,518.503006012024
39:9.134,534.1062124248497
40:8.58,535.6452905811623
41:9.374,529.5951903807616
42:8.892,540.2665330661323
43:9.444,535.1503006012024
44:9.256,538.3927855711423
45:9.84,532.869739478958
46:10.586,518.0060120240481
47:7.896,542.2885771543087
48:10.328,527.8096192384769
49:9.216,521.6152304609218
50:9.58,528.3887775551102
51:9.464,528.557114228457
52:9.83,520.9919839679359
53:9.98,520.2484969939879
54:9.392,534.4488977955912
55:11.758,508.5931863727455
56:11.028,510.87775551102203
57:9.924,524.5310621242485
58:8.734,537.0440881763527
59:9.164,530.3426853707415
60:8.938,535.6492985971944
61:9.318,532.0200400801604
62:9.812,526.685370741483
63:8.968,533.3887775551102
64:7.412,554.6733466933867
65:8.194,540.3006012024048
66:8.32,536.8897795591182
67:9.278,532.7855711422845
68:10.072,529.4769539078156
69:8.688,540.3226452905811
70:8.042,536.875751503006
71:8.634,536.3286573146293
72:8.628,540.5891783567134
73:8.682,533.6312625250501
74:9.132,537.6713426853707
75:8.598,537.496993987976
76:7.88,543.625250501002
77:8.556,540.7795591182364
78:8.476,542.2625250501002
79:8.426,537.623246492986
80:7.986,544.8376753507014
81:7.904,545.1623246492986
82:9.802,523.0060120240481
83:8.49,531.8637274549098
84:8.424,532.3266533066133
85:9.378,534.1723446893787
86:9.012,536.5050100200401
87:8.614,539.8997995991984
88:8.562,542.683366733467
89:9.942,528.2565130260521
90:9.338,532.4949899799599
91:8.786,534.2505010020041
92:9.976,525.6452905811623
93:10.052,529.8296593186373
94:10.282,522.2625250501002
95:8.398,535.7314629258517
96:10.016,530.7254509018036
97:9.01,539.060120240481
98:10.074,533.7094188376753
99:10.624,522.4488977955912
100:9.464,533.3627254509018
101:9.544,520.9519038076153
102:9.89,528.4829659318638
103:10.108,527.5170340681362
104:9.652,535.869739478958
105:11.568,520.7615230460922
106:9.644,529.4569138276553
107:9.076,535.9599198396794
108:8.898,538.6513026052104
109:8.156,536.937875751503
110:9.174,536.2064128256513
111:8.518,536.7394789579158
112:11.114,523.0781563126252
113:10.594,529.498997995992
114:10.5,526.5350701402806
115:9.006,540.5210420841684
116:10.876,511.6953907815631
117:8.198,539.3286573146293
118:8.506,540.7775551102204
119:9.726,533.5150300601202
120:8.1,539.9298597194389
121:9.642,529.0781563126252
122:12.588,503.42284569138275
123:9.686,525.7414829659318
124:11.816,518.6392785571143
125:9.58,533.4709418837675
126:8.434,540.4949899799599
127:9.69,522.2244488977956
128:8.608,536.7755511022044
129:13.582,498.60721442885773
130:12.88,499.8517034068136
131:10.9,521.4789579158316
132:13.908,495.6492985971944
133:11.35,509.434869739479
134:12.894,499.9919839679359
135:13.832,495.95991983967934
