1,39028,0
2,38798,0
3,41350,0
4,37497,0
5,40608,0
6,38232,0
7,76847,0
8,38698,0
9,41246,0
10,39462,0
11,38738,0
12,26527,0
13,39329,0
14,24849,0
15,39088,0
16,41252,0
17,39313,0
18,38311,0
19,35784,0
20,38291,0
21,40586,0
22,38235,0
23,39227,0
24,38119,0
25,39046,0
26,36865,0
27,0,0
28,46700,0
29,38369,0
30,38167,0
31,40582,0
32,38111,0
33,40297,0
34,37567,0
35,39274,0
36,38941,0
37,39160,0
38,40587,0
39,0,0
40,39391,0
41,39108,0
42,37707,0
43,39928,0
44,76853,0
45,39808,0
46,38816,0
47,40634,0
48,26595,0
49,37939,0
50,39798,0
