1,75586,0
2,66121,0
3,0,0
4,67404,0
5,70084,0
6,0,0
7,78769,0
8,69818,0
9,69809,0
10,66473,0
11,85564,0
12,85198,0
13,51432,0
14,82588,0
15,54567,0
16,64423,0
17,72294,0
18,77870,0
19,82349,0
20,63386,0
21,74978,0
22,87974,0
23,68638,0
24,75525,0
25,63141,0
26,73354,0
27,83042,0
28,87377,0
29,88102,0
30,65724,0
31,72461,0
32,70540,0
33,68789,0
34,81196,0
35,62707,0
36,90919,0
37,68337,0
38,73192,0
39,70766,0
40,30432,0
41,0,0
42,64201,0
43,65924,0
44,76229,0
45,81463,0
46,73153,0
47,68279,0
48,70279,0
49,64027,0
50,71223,0
