hardware1,    0.944,        0
hardware2,    0.988,        0
hardware3,     0.94,        0
hardware4,    1.026,        0
hardware5,    1.004,        0
hardware6,    0.418,        0
hardware7,    1.034,        0
hardware8,    0.984,        0
hardware9,     0.52,        0
hardware10,    0.972,        0
hardware11,    0.954,        0
hardware12,    1.008,        0
hardware13,    1.034,        0
hardware14,    0.738,        0
hardware15,    0.906,        0
hardware16,    0.982,        0
hardware17,     0.98,        0
hardware18,    0.898,        0
hardware19,    0.992,        0
hardware20,    0.974,        0
hardware21,    0.982,        0
hardware22,    0.932,        0
hardware23,    0.982,        0
hardware24,    0.948,        0
hardware25,    1.024,        0
hardware26,    0.976,        0
hardware27,    0.044,        0
hardware28,    0.312,        0
hardware29,    0.966,        0
hardware30,    0.902,        0
hardware31,     0.06,        0
hardware32,    0.962,        0
hardware33,    0.916,        0
hardware34,     0.48,        0
hardware35,    0.904,        0
hardware36,    0.934,        0
hardware37,    0.656,        0
hardware38,    0.974,        0
hardware39,    1.024,        0
hardware40,    0.948,        0
hardware41,    0.928,        0
hardware42,    0.984,        0
hardware43,    0.982,        0
hardware44,     1.08,        0
hardware45,    0.946,        0
hardware46,    0.984,        0
hardware47,    0.994,        0
hardware48,    1.022,        0
hardware49,    0.308,        0
hardware50,    0.968,        0
