1,45350,0
2,35388,0
3,74743,0
4,31777,0
5,0,0
6,31329,0
7,16596,0
8,0,0
9,26498,0
10,25647,0
11,28117,0
12,24704,0
13,0,0
14,28129,0
15,24309,0
16,19334,0
17,28555,0
18,34105,0
19,0,0
20,35693,0
21,31802,0
22,24179,0
23,19886,0
24,19737,0
25,25954,0
26,38259,0
27,0,0
28,0,0
29,24767,0
30,27257,0
31,35221,0
32,20946,0
33,24038,0
34,32840,0
35,23076,0
36,35189,0
37,32217,0
38,34064,0
39,35162,0
40,0,0
41,29135,0
42,22156,0
43,74380,0
44,0,0
45,23311,0
46,18779,0
47,60921,0
48,133426,0
49,20786,0
50,35668,0
