1:40413,10732,12250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2:40232,10171,9969,11366,10734,13185,9589,8582,8832,11512,11219,3504,11531,39847,39949,9178,76847,7879,6398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3:39513,7905,9940,8644,8183,10935,9310,7647,39822,7419,8654,7628,8955,7855,8483,11552,12930,9783,12720,12375,9995,11332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4:39826,9988,10790,8446,9100,10262,9769,9902,39460,8159,7658,7812,7883,39055,7655,8471,7182,7132,8010,39791,10326,8694,8066,8862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5:39895,8583,9620,8217,8049,39504,6086,6919,7316,7086,7236,39492,37054,8956,9177,9498,5877,5691,5878,7190,11920,40229,11475,39455,8734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6:39605,7392,8058,7470,7447,39157,7284,6796,6783,1583,36133,7602,10209,9150,7368,40026,9516,9000,39966,7041,36580,7947,11924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7:39151,7349,8203,6677,7368,39527,9037,39317,2061,7083,8794,6455,6853,6580,6709,39214,6431,9219,10310,7935,8330,8501,7584,39343,9373,9183,8151,39926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8:39922,8731,10156,7694,8870,7094,4243,6229,6593,7997,39769,8378,7252,7354,39509,8848,7450,7332,5957,5791,6229,6673,39740,7587,6982,8678,76786,7348,10790,8642,10727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9:40522,8892,8911,7475,8194,7822,10804,8138,7301,7909,39372,8724,9243,8234,7501,8688,40114,40472,9632,11055,9253,76266,8544,6126,6494,39583,6108,6801,8154,6629,6949,7306,8240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10:39669,7852,9172,7567,7359,39443,8523,9044,7143,6290,6462,5659,39121,5497,7154,6421,76777,6379,6013,6033,5793,5743,6141,6100,5817,6395,5801,5538,7271,7223,9461,8504,7153,6944,7840,10588,8685,0,0,0,0,0,0,0,0,0,0,0,0,0
11:39773,8026,9130,7957,8484,6824,6780,7124,8754,6868,8505,8646,7394,7481,7682,7381,8568,8533,8693,7165,39782,7422,9962,7530,7842,9229,7931,8065,39795,37125,7042,6298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12:40058,7370,9054,7574,7538,6969,6789,39947,8635,39406,39664,8312,8175,7537,7859,39558,8204,6842,39534,6676,6531,6280,6584,6740,6149,6297,6344,6040,6682,7883,40148,10247,36805,10278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13:40744,11393,12546,10470,9147,8518,8589,40076,8935,9645,8303,7728,39901,8533,7578,8103,7839,8413,7205,7844,7219,38496,7131,7922,36423,7739,8066,8000,8640,8712,39928,40315,8102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14:39708,8095,8918,7427,7295,7084,7428,8590,8437,9598,8392,8557,7826,8965,8628,7760,39813,9206,7927,8008,8811,38734,8080,9242,37315,8598,9896,8255,7011,39572,6516,7868,8862,9386,10253,9672,9668,0,0,0,0,0,0,0,0,0,0,0,0,0
15:40279,8947,9753,8527,8295,8224,8273,7219,8647,8102,7311,39825,8076,7788,7567,39966,9085,7475,8790,9192,11876,7348,9451,9056,39688,8689,6507,7241,9343,7805,7905,6911,9018,7121,7040,8165,39668,6842,7765,7622,8102,0,0,0,0,0,0,0,0,0
16:40330,9666,9830,8563,8858,8487,7869,7189,7893,3324,6747,8345,39585,9778,7381,7172,7568,40018,8538,7854,39688,6793,7745,5877,39213,7540,6618,6546,7835,6466,6761,7193,39491,8162,7953,7779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17:20637,39612,7596,8558,7555,7319,39546,7426,6787,6890,6534,7382,7561,8486,39543,8877,7653,7679,8165,7771,39933,9134,9502,10042,7310,8590,9458,9128,8270,8965,9703,8689,39736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18:18685,22162,22803,23771,23920,27176,39938,10419,10543,9121,7059,9889,40544,76850,8787,8769,8888,9370,7308,8940,8340,8126,39411,8462,8127,7227,7911,8252,7323,39650,39699,8145,6653,6293,6475,39190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19:19246,20802,18305,22092,22738,22768,22931,23021,24109,24113,24141,26713,24566,24934,25575,39663,7178,39513,76850,8031,7106,15634,8098,9292,7689,39411,39082,24460,51004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20:22145,22247,17570,17568,22586,22798,22804,22883,23059,16882,16653,23371,23633,23705,16204,23839,16046,16001,24123,24812,24292,24481,24311,24317,39479,7634,76856,24801,14957,39564,13830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21:20885,21888,22742,17100,22902,16948,16852,23149,16801,23219,23386,16506,23592,23635,23738,16248,16220,16128,23965,15958,15199,25582,24683,24527,15550,25355,15471,24621,24657,24930,25786,25173,76850,39790,15510,15474,24331,0,0,0,0,0,0,0,0,0,0,0,0,0
22:17813,17759,17571,17234,16818,23185,16647,23377,23548,16360,23668,23758,16169,23888,15957,24128,24133,25372,25770,27349,24948,24728,24657,25041,24638,26323,24301,24854,25126,24556,24529,24474,24998,24749,25320,40155,26124,76856,25084,24890,27029,26171,0,0,0,0,0,0,0,0
