1:1.3028127727764242e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2:1.4134075843450976e-05,1.4099997180000563e-05,1.3793483958178157e-05,1.3790820829655782e-05,1.3763298787453377e-05,1.3714599190838647e-05,1.3603776408330953e-05,1.3353095915287959e-05,1.3320723048847091e-05,1.328462304882099e-05,1.3162051174054966e-05,1.3152702880441932e-05,1.3096547750013096e-05,1.266351767193891e-05,1.2573081033507261e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3:1.5163232194574596e-05,1.4133276800226132e-05,1.4106958962856377e-05,1.4044352063817535e-05,1.3985427184873362e-05,1.3915754025131851e-05,1.387251161822848e-05,1.3800527180138282e-05,1.3778849466069583e-05,1.375232070411882e-05,1.3751375137513751e-05,1.3748728242637556e-05,1.374041605979829e-05,1.3714599190838647e-05,1.3708019191226868e-05,1.3514791939778086e-05,1.3487449927842143e-05,1.3475817645235625e-05,1.345985597954102e-05,1.345080368552021e-05,1.3405185125606584e-05,1.3405005429027199e-05,1.3360945954973613e-05,1.3336711967031648e-05,1.332001332001332e-05,1.3288153611055744e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4:1.6590901549590206e-05,1.541259517277519e-05,1.503668952243474e-05,1.4880730941503847e-05,1.479727730097662e-05,1.4630791964769052e-05,1.4607069821793749e-05,1.4573647929813312e-05,1.4499898500710495e-05,1.4449196624667669e-05,1.4442727364635538e-05,1.4440850277264325e-05,1.4375251566902421e-05,1.436678399540263e-05,1.4340824023748404e-05,1.4329521680566302e-05,1.4299605330892867e-05,1.423609133876203e-05,1.42025280499929e-05,1.41622999575131e-05,1.4153079710144928e-05,1.4119507511577997e-05,1.4092049265804233e-05,1.4038043096792308e-05,1.3981711920807584e-05,1.3964335088184777e-05,1.392292269993317e-05,1.3906851905934053e-05,1.382819846230433e-05,1.3807768250417685e-05,1.361952495096971e-05,1.3596747657960216e-05,1.3336889837289943e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5:1.566636900565556e-05,1.5652636686649866e-05,1.563501618224175e-05,1.5562022440436358e-05,1.5522406593918322e-05,1.545642832854184e-05,1.541568391681697e-05,1.5322852502221814e-05,1.5256461111280628e-05,1.5203344735841885e-05,1.5197799358652867e-05,1.518141794443601e-05,1.5038046257030286e-05,1.417133139658471e-05,1.4166513196107043e-05,1.4111935875363382e-05,1.3983667076854234e-05,1.3945445417526636e-05,1.391304347826087e-05,1.3828963380904968e-05,1.3807768250417685e-05,1.3747216188721783e-05,1.3726647540871093e-05,1.3690190978164145e-05,1.3674839662504958e-05,1.3599891200870393e-05,1.3578838737711152e-05,1.3527772516977355e-05,1.3517897696550232e-05,1.346946472347189e-05,1.3452070273615109e-05,1.3448632946460993e-05,1.3423359329905903e-05,1.338258123226808e-05,1.3355771028661485e-05,1.3336889837289943e-05,1.3237143424449004e-05,1.301862965904209e-05,0,0,0,0,0,0,0,0,0,0,0,0
6:1.680926526701518e-05,1.5979035505416892e-05,1.5968828846092428e-05,1.5952525284752577e-05,1.5876543993903406e-05,1.5669560312137642e-05,1.5665632734906163e-05,1.5658519017271345e-05,1.5656067508963098e-05,1.556541365086777e-05,1.5462881353311376e-05,1.5453084435653357e-05,1.5407608276967166e-05,1.5343541903212938e-05,1.5330839516771937e-05,1.527790509365356e-05,1.525320317266626e-05,1.5210976240455112e-05,1.5138899402013474e-05,1.5086369465188203e-05,1.5076816379453315e-05,1.5043475644612931e-05,1.499880009599232e-05,1.3680826321909843e-05,1.3485812924803108e-05,1.3456957920092584e-05,1.3413636302665289e-05,1.3365410318096765e-05,1.3348283410753377e-05,1.3265942346214564e-05,1.3260840737302746e-05,1.3251000450534015e-05,1.2905890248309329e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7:1.695547492285259e-05,1.6856868331001465e-05,1.6787255115915996e-05,1.6258840744654908e-05,1.6012810248198557e-05,1.5976993129892954e-05,1.5798537055468663e-05,1.5740842764721624e-05,1.5685782406826454e-05,1.5500751786461643e-05,1.547053636349572e-05,1.5377754540282027e-05,1.536806516059628e-05,1.532872449683462e-05,1.5205194094302614e-05,1.5202189115232593e-05,1.5200802602377405e-05,1.5191104089445221e-05,1.5189719597776225e-05,1.5164381899793764e-05,1.5153811183512653e-05,1.5122873345935728e-05,1.5121043956874783e-05,1.5092061575611228e-05,1.5080681646810436e-05,1.5076816379453315e-05,1.5052986512524085e-05,1.4993627708224006e-05,1.4968491325759277e-05,1.4968267273380433e-05,1.4843402107763099e-05,1.3315756534707519e-05,1.3309553597572337e-05,1.3288683357252963e-05,1.2925407473470602e-05,1.2687457179832017e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8:1.8171906232963836e-05,1.799402598337352e-05,1.794655515873728e-05,1.7937219730941705e-05,1.7910554689878745e-05,1.7877893984088673e-05,1.7831351081471443e-05,1.762580417731559e-05,1.760935408889202e-05,1.7531249452148454e-05,1.7348461191492315e-05,1.724019033170126e-05,1.7237218602406316e-05,1.7235139001396046e-05,1.705844222305619e-05,1.7011721075821242e-05,1.6973029855559517e-05,1.6893318692457135e-05,1.676727028839705e-05,1.6731641206685963e-05,1.645711276413666e-05,1.632839671472658e-05,1.6289297931259164e-05,1.62040412878972e-05,1.612513101668951e-05,1.6021019577685923e-05,1.5461446882199238e-05,1.54421075388369e-05,1.5388640105873843e-05,1.536806516059628e-05,1.5278138511603746e-05,1.527603800678256e-05,1.526577718071627e-05,1.5254831968025873e-05,1.5182800923114297e-05,1.5163232194574596e-05,1.5127677598935011e-05,1.5126075842144272e-05,1.460259049955462e-05,1.4468429885988773e-05,1.429388221841052e-05,7.76536182703433e-06,0,0,0,0,0,0,0,0
9:1.8973171934884074e-05,1.8323408153916627e-05,1.8196375282043817e-05,1.8114301240829634e-05,1.8096272167933404e-05,1.8040446681459833e-05,1.7994997390725377e-05,1.7953643691987288e-05,1.791922015553883e-05,1.785841845846132e-05,1.7854910993268698e-05,1.7832623000517146e-05,1.774622892635315e-05,1.7726724810324044e-05,1.768596795302607e-05,1.7677839060953188e-05,1.7664099484208295e-05,1.7648200765931912e-05,1.7635129177321224e-05,1.752326213047821e-05,1.7417658021702403e-05,1.7316317165665206e-05,1.703519471227556e-05,1.7020697167755993e-05,1.6985138004246283e-05,1.672156915204923e-05,1.6598612356007036e-05,1.6459279741918492e-05,1.6412545749971278e-05,1.634654679199019e-05,1.634360801490537e-05,1.6296465296677152e-05,1.6291951775822744e-05,1.6285053577826272e-05,1.6232448664881096e-05,1.613996578327254e-05,1.6137361218693518e-05,1.6060129123438154e-05,1.5949472072474403e-05,1.594591146829953e-05,7.763251870943701e-06,0,0,0,0,0,0,0,0,0
10:1.918870169244349e-05,1.9133629266799327e-05,1.9005264458254935e-05,1.893473197886884e-05,1.8359740760460463e-05,1.8192402852568766e-05,1.812152293278727e-05,1.8111676597902667e-05,1.8096599648925967e-05,1.8052496660288118e-05,1.803914494452963e-05,1.8012176231132246e-05,1.8001476121041924e-05,1.7985611510791367e-05,1.7977204904181497e-05,1.7787580711147478e-05,1.7751584328901356e-05,1.7750954113783617e-05,1.7736156929516512e-05,1.7733955204029156e-05,1.7678776628657298e-05,1.764726643842869e-05,1.7602224921230043e-05,1.759293467743354e-05,1.755155770074594e-05,1.7492303386509936e-05,1.7329821156245668e-05,1.7324417033366826e-05,1.7288475502230213e-05,1.728429203539823e-05,1.724554202738592e-05,1.700073103143435e-05,1.6961802021846802e-05,1.6440338013349554e-05,1.6342806713625e-05,1.5781084791768588e-05,1.5561053794562967e-05,1.5526021612222083e-05,1.537019105147477e-05,1.5364523315664132e-05,1.533812905501787e-05,1.5331309600466072e-05,1.5229508696049466e-05,1.5210513506935993e-05,1.51476134934941e-05,7.768076313581704e-06,0,0,0,0
